"SITE","SITECODE","TREAT","TYPE","DIVISION","SPP","SPP_COUNT_PLOT","COUNT_HA","LAT","LONG","SLOPE","ELEVATION","SOLAR","EXP_MIN","OL_AV","TOTAL_COUNT_PLOT","DECID_COUNT_PLOT","CONIF_COUNT_PLOT","DECID_PROP_PLOT","CONIF_PROP_PLOT","DECID_COUNT_HA","CONIF_COUNT_HA","DECID_COUNT_M","CONIF_COUNT_M"
"STEESE","5_1",1,"SEEDLING","c","PIGL",0,223000,65.5869,-144.98392,1.47034,409.2749939,615125.2874,0,11.4,2230,5680,3240,0.6367713,0.3632287,142000,81000,14.2,8.1
"STEESE","5_1",1,"SEEDLING","c","PIME",810,223000,65.5869,-144.98392,1.47034,409.2749939,615125.2874,0,11.4,2230,5680,3240,0.6367713,0.3632287,142000,81000,14.2,8.1
"STEESE","5_1",1,"SEEDLING","d","POBA",0,223000,65.5869,-144.98392,1.47034,409.2749939,615125.2874,0,11.4,2230,5680,3240,0.6367713,0.3632287,142000,81000,14.2,8.1
"STEESE","5_1",1,"SEEDLING","d","POTR",40,223000,65.5869,-144.98392,1.47034,409.2749939,615125.2874,0,11.4,2230,5680,3240,0.6367713,0.3632287,142000,81000,14.2,8.1
"STEESE","5_1",1,"SEEDLING","d","SALIX",1250,223000,65.5869,-144.98392,1.47034,409.2749939,615125.2874,0,11.4,2230,5680,3240,0.6367713,0.3632287,142000,81000,14.2,8.1
"STEESE","19_2",2,"SEEDLING","d","ALCR",0,202000,65.58894,-144.97484,0.339272,406.8299866,614924.3855,0.3,9.6,2020,4320,3760,0.534653465,0.465346535,108000,94000,10.8,9.4
"STEESE","19_2",2,"SEEDLING","d","ARCTO",0,202000,65.58894,-144.97484,0.339272,406.8299866,614924.3855,0.3,9.6,2020,4320,3760,0.534653465,0.465346535,108000,94000,10.8,9.4
"STEESE","19_2",2,"SEEDLING","d","BENE",80,202000,65.58894,-144.97484,0.339272,406.8299866,614924.3855,0.3,9.6,2020,4320,3760,0.534653465,0.465346535,108000,94000,10.8,9.4
"STEESE","19_2",2,"SEEDLING","c","PIGL",0,202000,65.58894,-144.97484,0.339272,406.8299866,614924.3855,0.3,9.6,2020,4320,3760,0.534653465,0.465346535,108000,94000,10.8,9.4
"STEESE","19_2",2,"SEEDLING","c","PIME",940,202000,65.58894,-144.97484,0.339272,406.8299866,614924.3855,0.3,9.6,2020,4320,3760,0.534653465,0.465346535,108000,94000,10.8,9.4
"STEESE","19_2",2,"SEEDLING","d","POBA",0,202000,65.58894,-144.97484,0.339272,406.8299866,614924.3855,0.3,9.6,2020,4320,3760,0.534653465,0.465346535,108000,94000,10.8,9.4
"STEESE","19_2",2,"SEEDLING","d","POTR",70,202000,65.58894,-144.97484,0.339272,406.8299866,614924.3855,0.3,9.6,2020,4320,3760,0.534653465,0.465346535,108000,94000,10.8,9.4
"STEESE","19_2",2,"SEEDLING","d","SALIX",930,202000,65.58894,-144.97484,0.339272,406.8299866,614924.3855,0.3,9.6,2020,4320,3760,0.534653465,0.465346535,108000,94000,10.8,9.4
"STEESE","26_2",2,"SEEDLING","d","ALCR",50,413000,65.58922,-144.95374,0.660417,397.9169922,614069.5701,0,13,4130,11560,4960,0.699757869,0.300242131,289000,124000,28.9,12.4
"STEESE","26_2",2,"SEEDLING","d","ARCTO",70,413000,65.58922,-144.95374,0.660417,397.9169922,614069.5701,0,13,4130,11560,4960,0.699757869,0.300242131,289000,124000,28.9,12.4
"STEESE","26_2",2,"SEEDLING","d","BENE",80,413000,65.58922,-144.95374,0.660417,397.9169922,614069.5701,0,13,4130,11560,4960,0.699757869,0.300242131,289000,124000,28.9,12.4
"STEESE","26_2",2,"SEEDLING","c","PIGL",0,413000,65.58922,-144.95374,0.660417,397.9169922,614069.5701,0,13,4130,11560,4960,0.699757869,0.300242131,289000,124000,28.9,12.4
"STEESE","26_2",2,"SEEDLING","c","PIME",1240,413000,65.58922,-144.95374,0.660417,397.9169922,614069.5701,0,13,4130,11560,4960,0.699757869,0.300242131,289000,124000,28.9,12.4
"STEESE","26_2",2,"SEEDLING","d","POBA",0,413000,65.58922,-144.95374,0.660417,397.9169922,614069.5701,0,13,4130,11560,4960,0.699757869,0.300242131,289000,124000,28.9,12.4
"STEESE","26_2",2,"SEEDLING","d","POTR",290,413000,65.58922,-144.95374,0.660417,397.9169922,614069.5701,0,13,4130,11560,4960,0.699757869,0.300242131,289000,124000,28.9,12.4
"STEESE","26_2",2,"SEEDLING","d","SALIX",2400,413000,65.58922,-144.95374,0.660417,397.9169922,614069.5701,0,13,4130,11560,4960,0.699757869,0.300242131,289000,124000,28.9,12.4
"STEESE","27_2",2,"SEEDLING","d","ALCR",0,177000,65.58768,-144.97264,1.46521,404.8529968,614624.8976,0.5,9.6,1770,5640,1440,0.796610169,0.203389831,141000,36000,14.1,3.6
"STEESE","27_2",2,"SEEDLING","d","ARCTO",0,177000,65.58768,-144.97264,1.46521,404.8529968,614624.8976,0.5,9.6,1770,5640,1440,0.796610169,0.203389831,141000,36000,14.1,3.6
"STEESE","27_2",2,"SEEDLING","d","BENE",80,177000,65.58768,-144.97264,1.46521,404.8529968,614624.8976,0.5,9.6,1770,5640,1440,0.796610169,0.203389831,141000,36000,14.1,3.6
"STEESE","27_2",2,"SEEDLING","c","PIGL",0,177000,65.58768,-144.97264,1.46521,404.8529968,614624.8976,0.5,9.6,1770,5640,1440,0.796610169,0.203389831,141000,36000,14.1,3.6
"STEESE","27_2",2,"SEEDLING","c","PIME",360,177000,65.58768,-144.97264,1.46521,404.8529968,614624.8976,0.5,9.6,1770,5640,1440,0.796610169,0.203389831,141000,36000,14.1,3.6
"STEESE","27_2",2,"SEEDLING","d","POBA",0,177000,65.58768,-144.97264,1.46521,404.8529968,614624.8976,0.5,9.6,1770,5640,1440,0.796610169,0.203389831,141000,36000,14.1,3.6
"STEESE","27_2",2,"SEEDLING","d","POTR",50,177000,65.58768,-144.97264,1.46521,404.8529968,614624.8976,0.5,9.6,1770,5640,1440,0.796610169,0.203389831,141000,36000,14.1,3.6
"STEESE","27_2",2,"SEEDLING","d","SALIX",1280,177000,65.58768,-144.97264,1.46521,404.8529968,614624.8976,0.5,9.6,1770,5640,1440,0.796610169,0.203389831,141000,36000,14.1,3.6
"STEESE","3_2",2,"SEEDLING","d","ALCR",0,292000,65.58942,-144.9704,0.517824,404.8940125,614740.9913,0.5,11,2920,6960,4720,0.595890411,0.404109589,174000,118000,17.4,11.8
"STEESE","3_2",2,"SEEDLING","d","ARCTO",100,292000,65.58942,-144.9704,0.517824,404.8940125,614740.9913,0.5,11,2920,6960,4720,0.595890411,0.404109589,174000,118000,17.4,11.8
"STEESE","3_2",2,"SEEDLING","d","BENE",150,292000,65.58942,-144.9704,0.517824,404.8940125,614740.9913,0.5,11,2920,6960,4720,0.595890411,0.404109589,174000,118000,17.4,11.8
"STEESE","3_2",2,"SEEDLING","c","PIGL",0,292000,65.58942,-144.9704,0.517824,404.8940125,614740.9913,0.5,11,2920,6960,4720,0.595890411,0.404109589,174000,118000,17.4,11.8
"STEESE","3_2",2,"SEEDLING","c","PIME",1180,292000,65.58942,-144.9704,0.517824,404.8940125,614740.9913,0.5,11,2920,6960,4720,0.595890411,0.404109589,174000,118000,17.4,11.8
"STEESE","3_2",2,"SEEDLING","d","POBA",0,292000,65.58942,-144.9704,0.517824,404.8940125,614740.9913,0.5,11,2920,6960,4720,0.595890411,0.404109589,174000,118000,17.4,11.8
"STEESE","3_2",2,"SEEDLING","d","POTR",140,292000,65.58942,-144.9704,0.517824,404.8940125,614740.9913,0.5,11,2920,6960,4720,0.595890411,0.404109589,174000,118000,17.4,11.8
"STEESE","3_2",2,"SEEDLING","d","SALIX",1350,292000,65.58942,-144.9704,0.517824,404.8940125,614740.9913,0.5,11,2920,6960,4720,0.595890411,0.404109589,174000,118000,17.4,11.8
"STEESE","34_2",2,"SEEDLING","d","ALCR",20,451000,65.58088,-145.03844,0.618209,427.9970093,617110.4042,0,2.6,4510,9720,8320,0.538802661,0.461197339,243000,208000,24.3,20.8
"STEESE","34_2",2,"SEEDLING","d","ARCTO",0,451000,65.58088,-145.03844,0.618209,427.9970093,617110.4042,0,2.6,4510,9720,8320,0.538802661,0.461197339,243000,208000,24.3,20.8
"STEESE","34_2",2,"SEEDLING","d","BENE",90,451000,65.58088,-145.03844,0.618209,427.9970093,617110.4042,0,2.6,4510,9720,8320,0.538802661,0.461197339,243000,208000,24.3,20.8
"STEESE","34_2",2,"SEEDLING","c","PIGL",0,451000,65.58088,-145.03844,0.618209,427.9970093,617110.4042,0,2.6,4510,9720,8320,0.538802661,0.461197339,243000,208000,24.3,20.8
"STEESE","34_2",2,"SEEDLING","c","PIME",2080,451000,65.58088,-145.03844,0.618209,427.9970093,617110.4042,0,2.6,4510,9720,8320,0.538802661,0.461197339,243000,208000,24.3,20.8
"STEESE","34_2",2,"SEEDLING","d","POBA",0,451000,65.58088,-145.03844,0.618209,427.9970093,617110.4042,0,2.6,4510,9720,8320,0.538802661,0.461197339,243000,208000,24.3,20.8
"STEESE","34_2",2,"SEEDLING","d","POTR",460,451000,65.58088,-145.03844,0.618209,427.9970093,617110.4042,0,2.6,4510,9720,8320,0.538802661,0.461197339,243000,208000,24.3,20.8
"STEESE","34_2",2,"SEEDLING","d","SALIX",1860,451000,65.58088,-145.03844,0.618209,427.9970093,617110.4042,0,2.6,4510,9720,8320,0.538802661,0.461197339,243000,208000,24.3,20.8
"STEESE","4_2",2,"SEEDLING","d","ALCR",0,217000,65.58785,-144.97032,0.853737,403.696991,614556.4887,1.6,13,2170,7000,1680,0.806451613,0.193548387,175000,42000,17.5,4.2
"STEESE","4_2",2,"SEEDLING","d","ARCTO",0,217000,65.58785,-144.97032,0.853737,403.696991,614556.4887,1.6,13,2170,7000,1680,0.806451613,0.193548387,175000,42000,17.5,4.2
"STEESE","4_2",2,"SEEDLING","d","BENE",100,217000,65.58785,-144.97032,0.853737,403.696991,614556.4887,1.6,13,2170,7000,1680,0.806451613,0.193548387,175000,42000,17.5,4.2
"STEESE","4_2",2,"SEEDLING","c","PIGL",0,217000,65.58785,-144.97032,0.853737,403.696991,614556.4887,1.6,13,2170,7000,1680,0.806451613,0.193548387,175000,42000,17.5,4.2
"STEESE","4_2",2,"SEEDLING","c","PIME",420,217000,65.58785,-144.97032,0.853737,403.696991,614556.4887,1.6,13,2170,7000,1680,0.806451613,0.193548387,175000,42000,17.5,4.2
"STEESE","4_2",2,"SEEDLING","d","POBA",0,217000,65.58785,-144.97032,0.853737,403.696991,614556.4887,1.6,13,2170,7000,1680,0.806451613,0.193548387,175000,42000,17.5,4.2
"STEESE","4_2",2,"SEEDLING","d","POTR",210,217000,65.58785,-144.97032,0.853737,403.696991,614556.4887,1.6,13,2170,7000,1680,0.806451613,0.193548387,175000,42000,17.5,4.2
"STEESE","4_2",2,"SEEDLING","d","SALIX",1440,217000,65.58785,-144.97032,0.853737,403.696991,614556.4887,1.6,13,2170,7000,1680,0.806451613,0.193548387,175000,42000,17.5,4.2
"STEESE","17_3",3,"SEEDLING","d","ALCR",30,256000,65.59335,-145.00465,0.941261,422.8439941,616492.1717,0.3,3.4,2560,10120,120,0.98828125,0.01171875,253000,3000,25.3,0.3
"STEESE","17_3",3,"SEEDLING","d","ARCTO",30,256000,65.59335,-145.00465,0.941261,422.8439941,616492.1717,0.3,3.4,2560,10120,120,0.98828125,0.01171875,253000,3000,25.3,0.3
"STEESE","17_3",3,"SEEDLING","d","BENE",0,256000,65.59335,-145.00465,0.941261,422.8439941,616492.1717,0.3,3.4,2560,10120,120,0.98828125,0.01171875,253000,3000,25.3,0.3
"STEESE","17_3",3,"SEEDLING","c","PIGL",0,256000,65.59335,-145.00465,0.941261,422.8439941,616492.1717,0.3,3.4,2560,10120,120,0.98828125,0.01171875,253000,3000,25.3,0.3
"STEESE","17_3",3,"SEEDLING","c","PIME",30,256000,65.59335,-145.00465,0.941261,422.8439941,616492.1717,0.3,3.4,2560,10120,120,0.98828125,0.01171875,253000,3000,25.3,0.3
"STEESE","17_3",3,"SEEDLING","d","POBA",0,256000,65.59335,-145.00465,0.941261,422.8439941,616492.1717,0.3,3.4,2560,10120,120,0.98828125,0.01171875,253000,3000,25.3,0.3
"STEESE","17_3",3,"SEEDLING","d","POTR",210,256000,65.59335,-145.00465,0.941261,422.8439941,616492.1717,0.3,3.4,2560,10120,120,0.98828125,0.01171875,253000,3000,25.3,0.3
"STEESE","17_3",3,"SEEDLING","d","SALIX",2260,256000,65.59335,-145.00465,0.941261,422.8439941,616492.1717,0.3,3.4,2560,10120,120,0.98828125,0.01171875,253000,3000,25.3,0.3
"STEESE","2_3",3,"SEEDLING","d","ALCR",0,37000,65.5891,-145.00218,1.27923,419.6220093,616109.9153,1.8,1.6,370,1400,80,0.945945946,0.054054054,35000,2000,3.5,0.2
"STEESE","2_3",3,"SEEDLING","d","ARCTO",0,37000,65.5891,-145.00218,1.27923,419.6220093,616109.9153,1.8,1.6,370,1400,80,0.945945946,0.054054054,35000,2000,3.5,0.2
"STEESE","2_3",3,"SEEDLING","d","BENE",40,37000,65.5891,-145.00218,1.27923,419.6220093,616109.9153,1.8,1.6,370,1400,80,0.945945946,0.054054054,35000,2000,3.5,0.2
"STEESE","2_3",3,"SEEDLING","c","PIGL",0,37000,65.5891,-145.00218,1.27923,419.6220093,616109.9153,1.8,1.6,370,1400,80,0.945945946,0.054054054,35000,2000,3.5,0.2
"STEESE","2_3",3,"SEEDLING","c","PIME",20,37000,65.5891,-145.00218,1.27923,419.6220093,616109.9153,1.8,1.6,370,1400,80,0.945945946,0.054054054,35000,2000,3.5,0.2
"STEESE","2_3",3,"SEEDLING","d","POBA",0,37000,65.5891,-145.00218,1.27923,419.6220093,616109.9153,1.8,1.6,370,1400,80,0.945945946,0.054054054,35000,2000,3.5,0.2
"STEESE","2_3",3,"SEEDLING","d","POTR",170,37000,65.5891,-145.00218,1.27923,419.6220093,616109.9153,1.8,1.6,370,1400,80,0.945945946,0.054054054,35000,2000,3.5,0.2
"STEESE","2_3",3,"SEEDLING","d","SALIX",140,37000,65.5891,-145.00218,1.27923,419.6220093,616109.9153,1.8,1.6,370,1400,80,0.945945946,0.054054054,35000,2000,3.5,0.2
"STEESE","22_3",3,"SEEDLING","d","ALCR",0,147000,65.59493,-145.01591,0.650052,428.9719849,617098.0506,0.9,6,1470,5720,160,0.972789116,0.027210884,143000,4000,14.3,0.4
"STEESE","22_3",3,"SEEDLING","d","ARCTO",0,147000,65.59493,-145.01591,0.650052,428.9719849,617098.0506,0.9,6,1470,5720,160,0.972789116,0.027210884,143000,4000,14.3,0.4
"STEESE","22_3",3,"SEEDLING","d","BENE",120,147000,65.59493,-145.01591,0.650052,428.9719849,617098.0506,0.9,6,1470,5720,160,0.972789116,0.027210884,143000,4000,14.3,0.4
"STEESE","22_3",3,"SEEDLING","c","PIGL",0,147000,65.59493,-145.01591,0.650052,428.9719849,617098.0506,0.9,6,1470,5720,160,0.972789116,0.027210884,143000,4000,14.3,0.4
"STEESE","22_3",3,"SEEDLING","c","PIME",40,147000,65.59493,-145.01591,0.650052,428.9719849,617098.0506,0.9,6,1470,5720,160,0.972789116,0.027210884,143000,4000,14.3,0.4
"STEESE","22_3",3,"SEEDLING","d","POBA",0,147000,65.59493,-145.01591,0.650052,428.9719849,617098.0506,0.9,6,1470,5720,160,0.972789116,0.027210884,143000,4000,14.3,0.4
"STEESE","22_3",3,"SEEDLING","d","POTR",290,147000,65.59493,-145.01591,0.650052,428.9719849,617098.0506,0.9,6,1470,5720,160,0.972789116,0.027210884,143000,4000,14.3,0.4
"STEESE","22_3",3,"SEEDLING","d","SALIX",1020,147000,65.59493,-145.01591,0.650052,428.9719849,617098.0506,0.9,6,1470,5720,160,0.972789116,0.027210884,143000,4000,14.3,0.4
"STEESE","23_3",3,"SEEDLING","d","ALCR",0,99000,65.59009,-145.00854,0.504181,421.7950134,616410.7035,1.3,4,990,3800,160,0.95959596,0.04040404,95000,4000,9.5,0.4
"STEESE","23_3",3,"SEEDLING","d","ARCTO",0,99000,65.59009,-145.00854,0.504181,421.7950134,616410.7035,1.3,4,990,3800,160,0.95959596,0.04040404,95000,4000,9.5,0.4
"STEESE","23_3",3,"SEEDLING","d","BENE",110,99000,65.59009,-145.00854,0.504181,421.7950134,616410.7035,1.3,4,990,3800,160,0.95959596,0.04040404,95000,4000,9.5,0.4
"STEESE","23_3",3,"SEEDLING","c","PIGL",0,99000,65.59009,-145.00854,0.504181,421.7950134,616410.7035,1.3,4,990,3800,160,0.95959596,0.04040404,95000,4000,9.5,0.4
"STEESE","23_3",3,"SEEDLING","c","PIME",40,99000,65.59009,-145.00854,0.504181,421.7950134,616410.7035,1.3,4,990,3800,160,0.95959596,0.04040404,95000,4000,9.5,0.4
"STEESE","23_3",3,"SEEDLING","d","POBA",0,99000,65.59009,-145.00854,0.504181,421.7950134,616410.7035,1.3,4,990,3800,160,0.95959596,0.04040404,95000,4000,9.5,0.4
"STEESE","23_3",3,"SEEDLING","d","POTR",100,99000,65.59009,-145.00854,0.504181,421.7950134,616410.7035,1.3,4,990,3800,160,0.95959596,0.04040404,95000,4000,9.5,0.4
"STEESE","23_3",3,"SEEDLING","d","SALIX",740,99000,65.59009,-145.00854,0.504181,421.7950134,616410.7035,1.3,4,990,3800,160,0.95959596,0.04040404,95000,4000,9.5,0.4
"STEESE","24_3",3,"SEEDLING","d","ALCR",0,62000,65.58874,-144.99597,0.803482,417.1700134,615955.8968,0,1.2,620,2440,40,0.983870968,0.016129032,61000,1000,6.1,0.1
"STEESE","24_3",3,"SEEDLING","d","ARCTO",20,62000,65.58874,-144.99597,0.803482,417.1700134,615955.8968,0,1.2,620,2440,40,0.983870968,0.016129032,61000,1000,6.1,0.1
"STEESE","24_3",3,"SEEDLING","d","BENE",120,62000,65.58874,-144.99597,0.803482,417.1700134,615955.8968,0,1.2,620,2440,40,0.983870968,0.016129032,61000,1000,6.1,0.1
"STEESE","24_3",3,"SEEDLING","c","PIGL",0,62000,65.58874,-144.99597,0.803482,417.1700134,615955.8968,0,1.2,620,2440,40,0.983870968,0.016129032,61000,1000,6.1,0.1
"STEESE","24_3",3,"SEEDLING","c","PIME",10,62000,65.58874,-144.99597,0.803482,417.1700134,615955.8968,0,1.2,620,2440,40,0.983870968,0.016129032,61000,1000,6.1,0.1
"STEESE","24_3",3,"SEEDLING","d","POBA",0,62000,65.58874,-144.99597,0.803482,417.1700134,615955.8968,0,1.2,620,2440,40,0.983870968,0.016129032,61000,1000,6.1,0.1
"STEESE","24_3",3,"SEEDLING","d","POTR",280,62000,65.58874,-144.99597,0.803482,417.1700134,615955.8968,0,1.2,620,2440,40,0.983870968,0.016129032,61000,1000,6.1,0.1
"STEESE","24_3",3,"SEEDLING","d","SALIX",190,62000,65.58874,-144.99597,0.803482,417.1700134,615955.8968,0,1.2,620,2440,40,0.983870968,0.016129032,61000,1000,6.1,0.1
"STEESE","25_3",3,"SEEDLING","d","ALCR",10,153000,65.59358,-144.99825,0.472047,420.4249878,616308.4437,2,2.6,1530,5960,160,0.973856209,0.026143791,149000,4000,14.9,0.4
"STEESE","25_3",3,"SEEDLING","d","ARCTO",100,153000,65.59358,-144.99825,0.472047,420.4249878,616308.4437,2,2.6,1530,5960,160,0.973856209,0.026143791,149000,4000,14.9,0.4
"STEESE","25_3",3,"SEEDLING","d","BENE",10,153000,65.59358,-144.99825,0.472047,420.4249878,616308.4437,2,2.6,1530,5960,160,0.973856209,0.026143791,149000,4000,14.9,0.4
"STEESE","25_3",3,"SEEDLING","c","PIGL",0,153000,65.59358,-144.99825,0.472047,420.4249878,616308.4437,2,2.6,1530,5960,160,0.973856209,0.026143791,149000,4000,14.9,0.4
"STEESE","25_3",3,"SEEDLING","c","PIME",40,153000,65.59358,-144.99825,0.472047,420.4249878,616308.4437,2,2.6,1530,5960,160,0.973856209,0.026143791,149000,4000,14.9,0.4
"STEESE","25_3",3,"SEEDLING","d","POBA",0,153000,65.59358,-144.99825,0.472047,420.4249878,616308.4437,2,2.6,1530,5960,160,0.973856209,0.026143791,149000,4000,14.9,0.4
"STEESE","25_3",3,"SEEDLING","d","POTR",280,153000,65.59358,-144.99825,0.472047,420.4249878,616308.4437,2,2.6,1530,5960,160,0.973856209,0.026143791,149000,4000,14.9,0.4
"STEESE","25_3",3,"SEEDLING","d","SALIX",1090,153000,65.59358,-144.99825,0.472047,420.4249878,616308.4437,2,2.6,1530,5960,160,0.973856209,0.026143791,149000,4000,14.9,0.4
"STEESE","35_3",3,"SEEDLING","d","ALCR",0,35000,65.59224,-144.99461,1.14961,418.0899963,615894.5512,5.1,1.8,350,1160,240,0.828571429,0.171428571,29000,6000,2.9,0.6
"STEESE","35_3",3,"SEEDLING","d","ARCTO",30,35000,65.59224,-144.99461,1.14961,418.0899963,615894.5512,5.1,1.8,350,1160,240,0.828571429,0.171428571,29000,6000,2.9,0.6
"STEESE","35_3",3,"SEEDLING","d","BENE",110,35000,65.59224,-144.99461,1.14961,418.0899963,615894.5512,5.1,1.8,350,1160,240,0.828571429,0.171428571,29000,6000,2.9,0.6
"STEESE","35_3",3,"SEEDLING","c","PIGL",0,35000,65.59224,-144.99461,1.14961,418.0899963,615894.5512,5.1,1.8,350,1160,240,0.828571429,0.171428571,29000,6000,2.9,0.6
"STEESE","35_3",3,"SEEDLING","c","PIME",60,35000,65.59224,-144.99461,1.14961,418.0899963,615894.5512,5.1,1.8,350,1160,240,0.828571429,0.171428571,29000,6000,2.9,0.6
"STEESE","35_3",3,"SEEDLING","d","POBA",0,35000,65.59224,-144.99461,1.14961,418.0899963,615894.5512,5.1,1.8,350,1160,240,0.828571429,0.171428571,29000,6000,2.9,0.6
"STEESE","35_3",3,"SEEDLING","d","POTR",0,35000,65.59224,-144.99461,1.14961,418.0899963,615894.5512,5.1,1.8,350,1160,240,0.828571429,0.171428571,29000,6000,2.9,0.6
"STEESE","35_3",3,"SEEDLING","d","SALIX",150,35000,65.59224,-144.99461,1.14961,418.0899963,615894.5512,5.1,1.8,350,1160,240,0.828571429,0.171428571,29000,6000,2.9,0.6
"DALTON","10_0",0,"SEEDLING","d","ALCR",0,10500,65.71578,-149.22574,4.3130798,267.9599915,601249.8528,0,20,105,120,300,0.285714286,0.714285714,3000,7500,0.3,0.75
"DALTON","10_0",0,"SEEDLING","d","ARCTO",0,10500,65.71578,-149.22574,4.3130798,267.9599915,601249.8528,0,20,105,120,300,0.285714286,0.714285714,3000,7500,0.3,0.75
"DALTON","10_0",0,"SEEDLING","d","BENE",3,10500,65.71578,-149.22574,4.3130798,267.9599915,601249.8528,0,20,105,120,300,0.285714286,0.714285714,3000,7500,0.3,0.75
"DALTON","10_0",0,"SEEDLING","c","PIGL",0,10500,65.71578,-149.22574,4.3130798,267.9599915,601249.8528,0,20,105,120,300,0.285714286,0.714285714,3000,7500,0.3,0.75
"DALTON","10_0",0,"SEEDLING","c","PIME",75,10500,65.71578,-149.22574,4.3130798,267.9599915,601249.8528,0,20,105,120,300,0.285714286,0.714285714,3000,7500,0.3,0.75
"DALTON","10_0",0,"SEEDLING","d","POBA",0,10500,65.71578,-149.22574,4.3130798,267.9599915,601249.8528,0,20,105,120,300,0.285714286,0.714285714,3000,7500,0.3,0.75
"DALTON","10_0",0,"SEEDLING","d","POTR",0,10500,65.71578,-149.22574,4.3130798,267.9599915,601249.8528,0,20,105,120,300,0.285714286,0.714285714,3000,7500,0.3,0.75
"DALTON","10_0",0,"SEEDLING","d","SALIX",27,10500,65.71578,-149.22574,4.3130798,267.9599915,601249.8528,0,20,105,120,300,0.285714286,0.714285714,3000,7500,0.3,0.75
"DALTON","11_0",0,"SEEDLING","d","ALCR",0,9900,65.71918,-149.22691,3.8304601,279.3359985,602533.3492,0,17.6,99,32,364,0.080808081,0.919191919,800,9100,0.08,0.91
"DALTON","11_0",0,"SEEDLING","d","ARCTO",0,9900,65.71918,-149.22691,3.8304601,279.3359985,602533.3492,0,17.6,99,32,364,0.080808081,0.919191919,800,9100,0.08,0.91
"DALTON","11_0",0,"SEEDLING","d","BENE",0,9900,65.71918,-149.22691,3.8304601,279.3359985,602533.3492,0,17.6,99,32,364,0.080808081,0.919191919,800,9100,0.08,0.91
"DALTON","11_0",0,"SEEDLING","c","PIGL",0,9900,65.71918,-149.22691,3.8304601,279.3359985,602533.3492,0,17.6,99,32,364,0.080808081,0.919191919,800,9100,0.08,0.91
"DALTON","11_0",0,"SEEDLING","c","PIME",91,9900,65.71918,-149.22691,3.8304601,279.3359985,602533.3492,0,17.6,99,32,364,0.080808081,0.919191919,800,9100,0.08,0.91
"DALTON","11_0",0,"SEEDLING","d","POBA",0,9900,65.71918,-149.22691,3.8304601,279.3359985,602533.3492,0,17.6,99,32,364,0.080808081,0.919191919,800,9100,0.08,0.91
"DALTON","11_0",0,"SEEDLING","d","POTR",0,9900,65.71918,-149.22691,3.8304601,279.3359985,602533.3492,0,17.6,99,32,364,0.080808081,0.919191919,800,9100,0.08,0.91
"DALTON","11_0",0,"SEEDLING","d","SALIX",8,9900,65.71918,-149.22691,3.8304601,279.3359985,602533.3492,0,17.6,99,32,364,0.080808081,0.919191919,800,9100,0.08,0.91
"DALTON","44_0",0,"SEEDLING","d","ALCR",0,5800,65.71369,-149.23332,5.85179,252.1470032,599354.3768,0,18.8,58,4,228,0.017241379,0.982758621,100,5700,0.01,0.57
"DALTON","44_0",0,"SEEDLING","d","ARCTO",0,5800,65.71369,-149.23332,5.85179,252.1470032,599354.3768,0,18.8,58,4,228,0.017241379,0.982758621,100,5700,0.01,0.57
"DALTON","44_0",0,"SEEDLING","d","BENE",0,5800,65.71369,-149.23332,5.85179,252.1470032,599354.3768,0,18.8,58,4,228,0.017241379,0.982758621,100,5700,0.01,0.57
"DALTON","44_0",0,"SEEDLING","c","PIGL",0,5800,65.71369,-149.23332,5.85179,252.1470032,599354.3768,0,18.8,58,4,228,0.017241379,0.982758621,100,5700,0.01,0.57
"DALTON","44_0",0,"SEEDLING","c","PIME",57,5800,65.71369,-149.23332,5.85179,252.1470032,599354.3768,0,18.8,58,4,228,0.017241379,0.982758621,100,5700,0.01,0.57
"DALTON","44_0",0,"SEEDLING","d","POBA",0,5800,65.71369,-149.23332,5.85179,252.1470032,599354.3768,0,18.8,58,4,228,0.017241379,0.982758621,100,5700,0.01,0.57
"DALTON","44_0",0,"SEEDLING","d","POTR",0,5800,65.71369,-149.23332,5.85179,252.1470032,599354.3768,0,18.8,58,4,228,0.017241379,0.982758621,100,5700,0.01,0.57
"DALTON","44_0",0,"SEEDLING","d","SALIX",1,5800,65.71369,-149.23332,5.85179,252.1470032,599354.3768,0,18.8,58,4,228,0.017241379,0.982758621,100,5700,0.01,0.57
"DALTON","58_0",0,"SEEDLING","d","ALCR",0,5500,65.71309,-149.2278,4.3920202,262.8670044,601044.1029,0,17,55,32,188,0.145454545,0.854545455,800,4700,0.08,0.47
"DALTON","58_0",0,"SEEDLING","d","ARCTO",0,5500,65.71309,-149.2278,4.3920202,262.8670044,601044.1029,0,17,55,32,188,0.145454545,0.854545455,800,4700,0.08,0.47
