"SITE","PLOT","TREAT","SPP","DBH","CANOPY","BROWSE","UND","START_END","CLUMP","QUAD","DIV","EXP_FACT"
"DALTON","42_1",1,"PIME",2.4,0,"n","LEDE","","IND",2,"c",50
"DALTON","42_1",1,"PIME",3.3,0,"n","LEDE","","IND",2,"c",50
"DALTON","42_1",1,"PIME",4.8,0,"n","SPBE","","IND",2,"c",50
"DALTON","42_1",1,"PIME",0.8,0,"n","VAVI","","IND",2,"c",50
"DALTON","42_1",1,"PIME",0.9,0,"n","GRASS","","IND",2,"c",50
"DALTON","42_1",1,"PIME",7.5,0,"n","LEDE","START","CLUMP",2,"c",50
"DALTON","42_1",1,"PIME",7.1,0,"n","LEDE","END","CLUMP",2,"c",50
"DALTON","42_1",1,"PIME",5.9,0,"n","ROAC","","IND",2,"c",50
"DALTON","42_1",1,"PIME",0.6,0,"n","LEDE","","IND",2,"c",50
"DALTON","42_1",1,"PIME",6.5,0,"n","ROAC","","IND",2,"c",50
"DALTON","42_1",1,"PIME",1.2,0,"n","CHAN","","IND",2,"c",50
"DALTON","42_1",1,"PIME",6.6,0,"n","LEDE","","IND",2,"c",50
"DALTON","42_1",1,"PIME",2.4,0,"n","VAVI","","IND",2,"c",50
"DALTON","42_1",1,"PIME",6.7,0,"n","LEDE","","IND",2,"c",50
"DALTON","42_1",1,"PIME",4.8,0,"n","LEDE","","IND",2,"c",50
"DALTON","42_1",1,"PIME",3.4,0,"n","VAVI","","IND",2,"c",50
"DALTON","42_1",1,"PIME",12.7,0,"n","VAVI","","IND",2,"c",50
"DALTON","42_1",1,"PIME",0.9,0,"n","LEDE","","IND",2,"c",50
"DALTON","42_1",1,"PIME",1.7,0,"n","LEDE","","IND",2,"c",50
"DALTON","42_1",1,"PIME",2.6,0,"n","LEDE","","IND",2,"c",50
"DALTON","42_1",1,"PIME",11.1,0,"n","RUCH","","IND",2,"c",50
"DALTON","42_1",1,"PIME",9.1,0,"n","LEDE","","IND",2,"c",50
"DALTON","42_1",1,"PIME",2.6,0,"n","LEDE","","IND",2,"c",50
"DALTON","42_1",1,"PIME",1.1,0,"n","GRASS","","IND",2,"c",50
"DALTON","42_1",1,"BENE",0.4,40,"n","RUCH","","IND",2,"d",50
"DALTON","42_1",1,"PIME",0.6,100,"n","RUCH","","IND",2,"c",50
"DALTON","42_1",1,"PIME",1.5,0,"n","CHAN","","IND",2,"c",50
"DALTON","42_1",1,"PIME",3.8,0,"n","VAVI","","IND",2,"c",50
"DALTON","42_1",1,"PIME",6.2,0,"n","VAVi","","IND",2,"c",50
"DALTON","42_1",1,"PIME",6.4,0,"n","SPBE","","IND",2,"c",50
"DALTON","42_1",1,"PIME",1,0,"n","LEDE","","IND",2,"c",50
"DALTON","42_1",1,"PIME",0.3,0,"n","LEDE","","IND",2,"c",50
"DALTON","42_1",1,"BENE",0.4,100,"n","LEDE","","IND",2,"d",50
"DALTON","42_1",1,"PIME",2.3,0,"n","COCA","","IND",2,"c",50
"DALTON","42_1",1,"PIME",1.7,0,"n","COCA","","IND",2,"c",50
"DALTON","42_1",1,"PIME",1.1,0,"n","COCA","","IND",2,"c",50
"DALTON","42_1",1,"PIME",2.2,0,"n","LEDE","","IND",2,"c",50
"DALTON","42_1",1,"PIME",9.7,0,"n","LEDE","","IND",2,"c",50
"DALTON","42_1",1,"PIME",2,0,"n","LEDE","","IND",2,"c",50
"DALTON","42_1",1,"ALCR",1.6,95,"y","LEDE","START","CLUMP",2,"d",50
"DALTON","42_1",1,"ALCR",1.8,95,"y","LEDE","","CLUMP",2,"d",50
"DALTON","42_1",1,"ALCR",1.7,90,"y","LEDE","","CLUMP",2,"d",50
"DALTON","42_1",1,"ALCR",1.3,95,"y","LEDE","","CLUMP",2,"d",50
"DALTON","42_1",1,"ALCR",0.9,95,"y","LEDE","","CLUMP",2,"d",50
"DALTON","42_1",1,"ALCR",0.2,100,"y","LEDE","","CLUMP",2,"d",50
"DALTON","42_1",1,"ALCR",0.7,95,"n","LEDE","END","CLUMP",2,"d",50
"DALTON","42_1",1,"PIME",9.1,0,"n","VAVI","","IND",2,"c",50
"DALTON","42_1",1,"PIME",3.1,0,"n","VAVI","","IND",2,"c",50
"DALTON","42_1",1,"PIME",5.3,0,"n","LEDE","","IND",2,"c",50
"DALTON","42_1",1,"PIME",4.9,0,"n","RUCH","","IND",2,"c",50
"DALTON","42_1",1,"PIME",7,0,"n","SPBE","","IND",2,"c",50
"DALTON","42_1",1,"PIME",8.7,0,"n","LEGR","","IND",2,"c",50
"DALTON","42_1",1,"PIME",2.2,0,"n","ROAC","","IND",2,"c",50
"DALTON","42_1",1,"PIME",4.4,0,"n","RUCH","","IND",2,"c",50
"DALTON","42_1",1,"PIME",4.4,0,"n","LEDE","","IND",2,"c",50
"DALTON","42_1",1,"PIME",5.8,0,"n","VAVI","","IND",2,"c",50
"DALTON","42_1",1,"BENE",2.3,90,"n","VAVI","","IND",2,"d",50
"DALTON","42_1",1,"PIME",2.4,0,"n","VAVI","","IND",2,"c",50
"DALTON","42_1",1,"PIME",3,0,"n","RUCH","","IND",2,"c",50
"DALTON","42_1",1,"PIME",1.7,0,"n","VAVI","","IND",2,"c",50
"DALTON","42_1",1,"PIME",3.2,0,"n","VAVI","","IND",2,"c",50
"DALTON","42_1",1,"PIME",8,0,"n","RUCH","","IND",2,"c",50
"DALTON","42_1",1,"PIME",3.3,0,"n","VAVI","","IND",2,"c",50
"DALTON","42_1",1,"PIME",3,0,"n","RUCH","","IND",2,"c",50
"DALTON","42_1",1,"PIME",5,0,"n","VAVI","","IND",2,"c",50
"DALTON","42_1",1,"PIME",4.9,0,"n","VAVI","","IND",2,"c",50
"DALTON","42_1",1,"PIME",6.4,0,"n","ROAC","","IND",2,"c",50
"DALTON","42_1",1,"PIME",8.2,0,"n","VAVI","","IND",2,"c",50
"DALTON","42_1",1,"PIME",2.4,0,"n","LEDE","","IND",2,"c",50
"DALTON","42_1",1,"PIME",10.3,0,"n","VAVI","","IND",2,"c",50
"DALTON","42_1",1,"PIME",6.3,0,"n","VAVI","","IND",2,"c",50
"DALTON","42_1",1,"PIME",1,0,"n","VAVI","","IND",2,"c",50
"DALTON","42_1",1,"PIME",7.3,0,"n","LEDE","","IND",2,"c",50
"DALTON","42_1",1,"PIME",1.3,0,"n","LEDE","","IND",2,"c",50
"DALTON","42_1",1,"PIME",0.6,0,"n","LEDE","","IND",2,"c",50
"DALTON","42_1",1,"PIME",1.6,0,"n","GRASS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",3.1,0,"N","VAVE","","IND",2,"c",50
"DALTON","5_1",1,"PIME",5.9,0,"N","VAVE","","IND",2,"c",50
"DALTON","5_1",1,"PIME",1.4,0,"N","MOSS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",1.6,0,"N","VAVI","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.8,0,"N","VAVI","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.3,0,"N","GRASS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2,0,"N","VAVI","","IND",2,"c",50
"DALTON","5_1",1,"PIME",1.9,0,"N","LEGR","","IND",2,"c",50
"DALTON","5_1",1,"PIME",0.7,0,"N","VAUL","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2,0,"N","LEGR","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.5,0,"N","VAVI","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.5,0,"N","GRASS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",1.8,0,"N","VAUL","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.5,0,"N","EQAR","","IND",2,"c",50
"DALTON","5_1",1,"PIME",0.3,0,"Y","MOSS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",3,0,"N","VAVI","","IND",2,"c",50
"DALTON","5_1",1,"PIME",1.2,0,"Y","VAUL","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.9,0,"N","VAVI","","IND",2,"c",50
"DALTON","5_1",1,"PIME",0.8,0,"N","VAUL","","IND",2,"c",50
"DALTON","5_1",1,"PIME",0.9,0,"Y","LEGR","","IND",2,"c",50
"DALTON","5_1",1,"PIME",0.1,0,"N","VAUL","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.4,0,"N","EQAR","","IND",2,"c",50
"DALTON","5_1",1,"PIME",1.2,0,"N","MOSS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.1,0,"N","VAUL","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2,0,"N","VAVI","","IND",2,"c",50
"DALTON","5_1",1,"PIME",5.8,0,"N","VAUL","","IND",2,"c",50
"DALTON","5_1",1,"PIME",1.6,0,"Y","VAUL","","IND",2,"c",50
"DALTON","5_1",1,"PIME",0.3,0,"Y","VAUL","","IND",2,"c",50
"DALTON","5_1",1,"PIME",3.4,0,"N","VAUL","","IND",2,"c",50
"DALTON","5_1",1,"PIME",1.3,0,"N","VAUL","","IND",2,"c",50
"DALTON","5_1",1,"PIME",9.4,0,"N","MOSS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.3,0,"N","MOSS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",4.8,0,"N","VAUL","","IND",2,"c",50
"DALTON","5_1",1,"PIME",3.5,0,"N","MOSS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",3.4,0,"N","EQAR","","IND",2,"c",50
"DALTON","5_1",1,"PIME",1.6,0,"N","CHAN","","IND",2,"c",50
"DALTON","5_1",1,"BENE",1.5,95,"N","GRASS","","IND",2,"d",50
"DALTON","5_1",1,"BENE",1.5,100,"N","CHAN","","IND",2,"d",50
"DALTON","5_1",1,"PIME",3,0,"N","MOSS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",3.2,0,"N","MOSS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",3,0,"N","MOSS","","IND",2,"c",50
"DALTON","5_1",1,"BENE",0.6,90,"N","GRASS","","IND",2,"d",50
"DALTON","5_1",1,"PIME",0.2,0,"N","VAUL","","IND",2,"c",50
"DALTON","5_1",1,"PIME",3.7,0,"N","EQAR","","IND",2,"c",50
"DALTON","5_1",1,"PIME",3,0,"N","CHAN","","IND",2,"c",50
"DALTON","5_1",1,"PIME",1.6,0,"N","MOSS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",3.6,0,"N","VAUL","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.5,0,"N","EQAR","","IND",2,"c",50
"DALTON","5_1",1,"PIME",0.5,0,"N","EQAR","","IND",2,"c",50
"DALTON","5_1",1,"PIME",4.7,0,"N","VAUL","","IND",2,"c",50
"DALTON","5_1",1,"PIME",0.8,0,"N","PEFR","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.3,0,"N","VAUL","","IND",2,"c",50
"DALTON","5_1",1,"PIME",1.6,0,"N","EQAR","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.1,0,"N","VAUL","","IND",2,"c",50
"DALTON","5_1",1,"PIME",0.5,0,"N","GRASS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.9,0,"N","MOSS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",3.6,0,"N","MOSS","","IND",2,"c",50
"DALTON","5_1",1,"BENE",3,90,"N","EQAR","","IND",2,"d",50
"DALTON","5_1",1,"BENE",0.6,90,"N","MOSS","","IND",2,"d",50
"DALTON","5_1",1,"PIME",1.8,0,"N","EQAR","","IND",2,"c",50
"DALTON","5_1",1,"PIME",3.2,0,"N","MOSS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",1.2,0,"N","MOSS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.7,0,"N","VAUL","","IND",2,"c",50
"DALTON","5_1",1,"PIME",4.6,0,"N","EQAR","","IND",2,"c",50
"DALTON","5_1",1,"PIME",1.1,0,"N","VAUL","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.2,0,"N","GRASS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",3.5,0,"N","MOSS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.5,0,"N","VAUL","","IND",2,"c",50
"DALTON","5_1",1,"PIME",10,0,"N","MOSS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",5.5,0,"N","EQAR","","IND",2,"c",50
"DALTON","5_1",1,"PIME",5.9,0,"N","MOSS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.9,0,"N","LEGR","","IND",2,"c",50
"DALTON","5_1",1,"PIME",3.2,0,"N","VAVI","","IND",2,"c",50
"DALTON","5_1",1,"PIME",1.6,0,"N","MOSS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.4,0,"N","VAUL","","IND",2,"c",50
"DALTON","5_1",1,"PIME",3.6,0,"N","VAUL","","IND",2,"c",50
"DALTON","5_1",1,"BENE",1,90,"N","VAUL","","IND",2,"d",50
"DALTON","5_1",1,"PIME",2,0,"N","MOSS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",1.7,0,"N","EQAR","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.1,0,"N","VAUL","","IND",2,"c",50
"DALTON","5_1",1,"PIME",0.7,0,"N","VAVI","","IND",2,"c",50
"DALTON","5_1",1,"PIME",1.7,0,"N","EQAR","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.1,0,"N","EQAR","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.7,0,"N","VAVI","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2,0,"N","EQAR","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.6,0,"N","EQAR","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.3,0,"N","CHAN","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.6,0,"N","GRASS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",1.6,0,"N","GRASS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",1.1,0,"N","VAUL","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.2,0,"N","VAUL","","IND",2,"c",50
"DALTON","5_1",1,"PIME",1.3,0,"N","VAVI","","IND",2,"c",50
"DALTON","5_1",1,"PIME",1.8,0,"N","GRASS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",4.5,0,"N","VAVI","","IND",2,"c",50
"DALTON","5_1",1,"PIME",1.3,0,"N","LITA","","IND",2,"c",50
"DALTON","5_1",1,"ALCR",0.3,100,"N","VAUL","START","CLUMP",2,"d",50
"DALTON","5_1",1,"ALCR",0.9,80,"N","VAUL","","CLUMP",2,"d",50
"DALTON","5_1",1,"ALCR",0.8,80,"N","VAUL","","CLUMP",2,"d",50
"DALTON","5_1",1,"ALCR",1.1,80,"N","VAUL","","CLUMP",2,"d",50
"DALTON","5_1",1,"ALCR",0.9,80,"N","VAUL","END","CLUMP",2,"d",50
"DALTON","5_1",1,"PIME",2.8,0,"N","LEGR","","IND",2,"c",50
"DALTON","5_1",1,"ALCR",0.3,100,"Y","LEGR","START","CLUMP",2,"d",50
"DALTON","5_1",1,"ALCR",0.9,80,"Y","LEGR","","CLUMP",2,"d",50
"DALTON","5_1",1,"ALCR",1.2,90,"Y","LEGR","","CLUMP",2,"d",50
"DALTON","5_1",1,"ALCR",1.2,95,"N","LEGR","","CLUMP",2,"d",50
"DALTON","5_1",1,"ALCR",1.2,80,"N","LEGR","","CLUMP",2,"d",50
"DALTON","5_1",1,"ALCR",0.9,80,"N","LEGR","","CLUMP",2,"d",50
"DALTON","5_1",1,"ALCR",1.2,80,"N","LEGR","","CLUMP",2,"d",50
"DALTON","5_1",1,"ALCR",1.2,80,"N","LEGR","END","CLUMP",2,"d",50
"DALTON","5_1",1,"PIME",3.5,0,"N","MOSS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.5,0,"N","EQAR","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.4,0,"N","LEGR","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.3,0,"N","LEGR","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.2,0,"N","EQAR","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.3,0,"N","VAVI","","IND",2,"c",50
"DALTON","5_1",1,"PIME",3.5,0,"N","EQAR","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.5,0,"N","MOSS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",4.2,0,"N","VAVI","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.1,0,"N","VAVI","","IND",2,"c",50
"DALTON","5_1",1,"PIME",1.5,0,"N","GRASS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",0.8,0,"N","VAUL","","IND",2,"c",50
"DALTON","5_1",1,"PIME",3.5,0,"N","MOSS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.3,0,"N","LEGR","","IND",2,"c",50
"DALTON","5_1",1,"PIME",1.5,0,"N","MOSS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",1.4,0,"N","EQAR","","IND",2,"c",50
"DALTON","5_1",1,"PIME",1.7,0,"N","GRASS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",4,0,"N","MOSS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",7.6,0,"N","EQAR","","IND",2,"c",50
"DALTON","5_1",1,"PIME",1.9,0,"N","VAVI","","IND",2,"c",50
"DALTON","5_1",1,"PIME",4.4,0,"N","GRASS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",2.9,0,"N","MOSS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",1.3,0,"N","VAUL","","IND",2,"c",50
"DALTON","5_1",1,"PIME",5.5,0,"N","MOSS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",3.8,0,"N","VAUL","","IND",2,"c",50
"DALTON","5_1",1,"PIME",3.1,0,"N","VAVI","","IND",2,"c",50
"DALTON","5_1",1,"PIME",4.6,0,"N","VAVI","","IND",2,"c",50
"DALTON","5_1",1,"BENE",3.4,100,"N","VAVI","","IND",2,"d",50
"DALTON","5_1",1,"PIME",2.3,0,"N","MOSS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",4.8,0,"N","MOSS","","IND",2,"c",50
"DALTON","5_1",1,"PIME",4.8,0,"N","VAVI","","IND",2,"c",50
"DALTON","5_1",1,"PIME",3.6,0,"N","GRASS","START","CLUMP",2,"c",50
"DALTON","5_1",1,"PIME",3.1,0,"N","GRASS","END","CLUMP",2,"c",50
"DALTON","5_1",1,"ARCTO",0.6,100,"N","GRASS","START","CLUMP",2,"d",50
"DALTON","5_1",1,"ARCTO",0.2,100,"Y","GRASS","","CLUMP",2,"d",50
"DALTON","5_1",1,"ARCTO",0.4,100,"Y","GRASS","","CLUMP",2,"d",50
"DALTON","5_1",1,"ARCTO",0.5,60,"Y","GRASS","","CLUMP",2,"d",50
"DALTON","5_1",1,"ARCTO",0.3,100,"N","GRASS","","CLUMP",2,"d",50
"DALTON","5_1",1,"ARCTO",0.2,100,"N","GRASS","","CLUMP",2,"d",50
"DALTON","5_1",1,"ARCTO",0.6,95,"Y","GRASS","END","CLUMP",2,"d",50
"DALTON","5_1",1,"PIME",4.5,0,"N","LEGR","","IND",2,"c",50
"DALTON","5_1",1,"PIME",4.6,0,"N","VAVI","","IND",2,"c",50
"DALTON","5_1",1,"PIME",5.2,0,"N","VAVI","","IND",2,"c",50
"DALTON","5_1",1,"BENE",0.7,80,"N","VAUL","","IND",2,"d",50
"DALTON","5_1",1,"PIME",0.4,0,"N","VAVI","","IND",2,"c",50
"DALTON","5_1",1,"BENE",0.2,80,"N","VAUL","","IND",2,"d",50
"DALTON","5_1",1,"PIME",3.3,0,"N","LEGR","","IND",2,"c",50
"DALTON","5_1",1,"PIME",1.5,0,"N","GRASS","","IND",2,"c",50
"DALTON","28_1",1,"PIME",3.5,0,"N","VAUL","","IND",1,"c",100
"DALTON","28_1",1,"PIME",2.2,0,"N","VAUL","","IND",1,"c",100
"DALTON","28_1",1,"PIME",4.6,0,"N","MOSS","","IND",1,"c",100
"DALTON","28_1",1,"PIME",2,0,"N","MOSS","","IND",1,"c",100
"DALTON","28_1",1,"PIME",0.7,0,"N","VAUL","","IND",1,"c",100
"DALTON","28_1",1,"PIME",2,0,"N","GRASS","","IND",1,"c",100
"DALTON","28_1",1,"PIME",3.1,0,"N","VAUL","","IND",1,"c",100
"DALTON","28_1",1,"PIME",3.3,0,"N","VAUL","","IND",1,"c",100
"DALTON","28_1",1,"PIME",2.8,0,"N","LEGR","","IND",1,"c",100
"DALTON","28_1",1,"PIME",1.1,0,"N","GRASS","","IND",1,"c",100
"DALTON","28_1",1,"PIME",2.7,0,"N","MOSS","","IND",1,"c",100
"DALTON","28_1",1,"PIME",1.9,0,"N","MOSS","","IND",1,"c",100
"DALTON","28_1",1,"PIME",1,0,"N","MOSS","","IND",1,"c",100
"DALTON","28_1",1,"PIME",2.4,0,"N","VAVI","","IND",1,"c",100
"DALTON","28_1",1,"PIME",2.6,0,"N","MOSS","","IND",1,"c",100
"DALTON","28_1",1,"PIME",2.9,0,"N","MOSS","","IND",1,"c",100
"DALTON","28_1",1,"PIME",2.8,0,"N","VAUL","","IND",1,"c",100
"DALTON","28_1",1,"PIME",1.6,0,"N","VAUL","","IND",1,"c",100
"DALTON","28_1",1,"PIME",4.2,0,"N","GRASS","","IND",1,"c",100
"DALTON","28_1",1,"PIME",1.2,0,"N","MOSS","","IND",1,"c",100
"DALTON","28_1",1,"PIME",6.3,0,"N","MOSS","","IND",1,"c",100
"DALTON","28_1",1,"PIME",1.5,0,"N","VAVI","","IND",1,"c",100
"DALTON","28_1",1,"PIME",1.5,0,"N","VAVI","","IND",1,"c",100
"DALTON","28_1",1,"PIME",1.9,0,"N","VAVI","","IND",1,"c",100
"DALTON","28_1",1,"PIME",3.6,0,"N","ROAC","","IND",1,"c",100
"DALTON","28_1",1,"PIME",6.6,0,"N","MOSS","","IND",1,"c",100
"DALTON","28_1",1,"PIME",1.1,0,"N","VAUL","","IND",1,"c",100
"DALTON","28_1",1,"PIME",2,0,"N","EQAR","","IND",1,"c",100
"DALTON","28_1",1,"BENE",0.5,55,"Y","GRASS","","IND",1,"d",100
"DALTON","28_1",1,"PIME",2.7,0,"N","MOSS","","IND",1,"c",100
"DALTON","28_1",1,"PIME",1.4,0,"N","VAUL","","IND",1,"c",100
"DALTON","28_1",1,"PIME",4.1,0,"N","LEGR","","IND",1,"c",100
"DALTON","28_1",1,"PIME",5.8,0,"N","VAUL","","IND",1,"c",100
"DALTON","28_1",1,"PIME",5.1,0,"N","ROAC","","IND",1,"c",100
"DALTON","28_1",1,"PIME",2.8,0,"N","MOSS","","IND",1,"c",100
"DALTON","28_1",1,"PIME",3.3,0,"N","VAUL","","IND",1,"c",100
"DALTON","28_1",1,"PIME",1.3,0,"N","CHAN","","IND",1,"c",100
"DALTON","28_1",1,"PIME",2.4,0,"N","CHAN","","IND",1,"c",100
"DALTON","28_1",1,"PIME",2.9,0,"N","MOSS","","IND",1,"c",100
"DALTON","28_1",1,"BENE",2.2,100,"N","VAUL","","IND",1,"d",100
"DALTON","28_1",1,"PIME",3.2,0,"N","MOSS","","IND",1,"c",100
"DALTON","28_1",1,"PIME",1.2,0,"N","EQAR","","IND",1,"c",100
"DALTON","28_1",1,"PIME",1.5,0,"N","VAUL","","IND",1,"c",100
"DALTON","28_1",1,"PIME",2.9,0,"N","ROAC","","IND",1,"c",100
"DALTON","28_1",1,"PIME",1.9,0,"N","ROAC","","IND",1,"c",100
"DALTON","28_1",1,"PIME",0.8,0,"N","ROAC","","IND",1,"c",100
"DALTON","28_1",1,"PIME",1.7,0,"N","LEGR","","IND",1,"c",100
"DALTON","28_1",1,"PIME",1.2,0,"N","MOSS","","IND",1,"c",100
"DALTON","28_1",1,"PIME",2,0,"N","GRASS","","IND",1,"c",100
"DALTON","28_1",1,"PIME",1.9,0,"N","MOSS","","IND",1,"c",100
"DALTON","28_1",1,"PIME",1.8,0,"N","VAUL","","IND",1,"c",100
"DALTON","28_1",1,"PIME",1.4,0,"N","VAUL","","IND",1,"c",100
"DALTON","28_1",1,"PIME",1.4,0,"N","VAUL","","IND",1,"c",100
"DALTON","28_1",1,"PIME",2.1,0,"N","VAUL","","IND",1,"c",100
"DALTON","28_1",1,"PIME",2.7,0,"N","MOSS","","IND",1,"c",100
"DALTON","28_1",1,"PIME",2.1,0,"N","EQAR","","IND",1,"c",100
"DALTON","28_1",1,"BENE",0.3,5,"Y","EQAR","","IND",1,"d",100
"DALTON","28_1",1,"BENE",1,95,"N","EQAR","","IND",1,"d",100
"DALTON","28_1",1,"PIME",2,0,"N","MOSS","","IND",1,"c",100
"DALTON","28_1",1,"PIME",1.1,0,"N","MOSS","","IND",1,"c",100
"DALTON","28_1",1,"PIME",0.9,0,"N","VAUL","","IND",1,"c",100
"DALTON","28_1",1,"PIME",1.7,0,"N","VAUL","","IND",1,"c",100
"DALTON","28_1",1,"PIME",3.5,0,"N","VAUL","","IND",1,"c",100
"DALTON","28_1",1,"PIME",2.4,0,"N","VAUL","","IND",1,"c",100
"DALTON","28_1",1,"PIME",1.7,0,"N","GRASS","","IND",1,"c",100
"DALTON","28_1",1,"PIME",1.9,0,"N","VAVI","","IND",1,"c",100
"DALTON","28_1",1,"PIME",2.5,0,"N","VAVI","","IND",1,"c",100
"DALTON","28_1",1,"PIME",0.9,0,"N","VAVI","","IND",1,"c",100
"DALTON","28_1",1,"PIME",3.5,0,"N","VAVI","","IND",1,"c",100
"DALTON","28_1",1,"PIME",3.1,0,"N","VAUL","","IND",1,"c",100
"DALTON","28_1",1,"PIME",2.1,0,"N","VAVI","","IND",1,"c",100
"DALTON","28_1",1,"PIME",2.7,0,"N","ROAC","","IND",1,"c",100
"DALTON","28_1",1,"PIME",1,0,"N","VAUL","","IND",1,"c",100
"DALTON","28_1",1,"PIME",0.6,0,"N","VAUL","","IND",1,"c",100
"DALTON","28_1",1,"PIME",1.8,0,"N","VAUL","","IND",1,"c",100
"DALTON","28_1",1,"PIME",3.3,0,"N","VAUL","","IND",1,"c",100
"DALTON","28_1",1,"PIME",2.4,0,"N","MOSS","","IND",1,"c",100
"DALTON","28_1",1,"PIME",6.5,0,"N","VAVI","","IND",1,"c",100
"DALTON","28_1",1,"PIME",4.7,0,"N","EQAR","","IND",1,"c",100
"DALTON","28_1",1,"PIME",3.1,0,"N","PEFR","","IND",1,"c",100
"DALTON","28_1",1,"PIME",0.7,0,"N","MOSS","","IND",1,"c",100
"DALTON","28_1",1,"PIME",4.4,0,"N","LEGR","","IND",1,"c",100
"DALTON","28_1",1,"PIME",0.6,0,"N","LEGR","","IND",1,"c",100
"DALTON","28_1",1,"PIME",3.4,0,"N","MOSS","","IND",1,"c",100
"DALTON","28_1",1,"BENE",0.4,90,"N","VAUL","","IND",1,"d",100
"DALTON","28_1",1,"SALIX",0.5,95,"N","VAUL","","IND",1,"d",100
"DALTON","28_1",1,"BENE",0.4,85,"Y","VAUL","","IND",1,"d",100
"DALTON","28_1",1,"SALIX",0.2,100,"N","VAUL","START","CLUMP",1,"d",100
"DALTON","28_1",1,"SALIX",0.2,100,"N","VAUL","END","CLUMP",1,"d",100
"DALTON","28_1",1,"PIME",2.7,0,"N","ROAC","","IND",1,"c",100
"DALTON","28_1",1,"PIME",1.3,0,"N","GRASS","","IND",1,"c",100
"DALTON","28_1",1,"PIME",2,0,"N","EQAR","","IND",1,"c",100
"DALTON","28_1",1,"PIME",3.9,0,"N","ROAC","","IND",1,"c",100
"DALTON","28_1",1,"PIME",5.2,0,"N","GRASS","","IND",1,"c",100
"DALTON","28_1",1,"PIME",1.7,0,"N","ROAC","","IND",1,"c",100
"DALTON","28_1",1,"PIME",2.1,0,"N","VAUL","","IND",1,"c",100
