"SITECODE","SITENUM","TREAT","SPP","DBH_AV","CAN_AV","BROW_INDEX","UND","CLUMP","STEM_COUNT","QUAD","TYPE","BASAL"
"10_0",10,0,"PIME",7.4,60,0,"MOSS","IND",1,2,"TREE",0.29866104
"10_0",10,0,"PIME",4.5,75,0,"LEGR","IND",1,2,"TREE",0.1104435
"10_0",10,0,"PIME",16.6,95,0,"OXOX","IND",1,2,"TREE",1.50290424
"10_0",10,0,"PIME",19.4,95,0,"MOSS","IND",1,2,"TREE",2.05266744
"10_0",10,0,"PIME",8.9,100,0,"OXOX","IND",1,2,"TREE",0.43201134
"10_0",10,0,"PIME",12.5,85,0,"BARE","IND",1,2,"TREE",0.8521875
"10_0",10,0,"PIME",16.2,80,0,"MOSS","IND",1,2,"TREE",1.43134776
"10_0",10,0,"PIME",3,60,0,"LEGR","IND",1,2,"TREE",0.049086
"10_0",10,0,"PIME",9.2,90,0,"MOSS","IND",1,2,"TREE",0.46162656
"10_0",10,0,"PIME",9.6,90,0,"MOSS","IND",1,2,"TREE",0.50264064
"10_0",10,0,"PIME",3.2,35,0,"LEGR","IND",1,2,"TREE",0.05584896
"10_0",10,0,"PIME",8.4,90,0,"MOSS","IND",1,2,"TREE",0.38483424
"10_0",10,0,"PIME",10.7,85,0,"MOSS","IND",1,2,"TREE",0.62442846
"10_0",10,0,"PIME",6.8,80,0,"MOSS","IND",1,2,"TREE",0.25219296
"10_0",10,0,"PIME",3.2,65,0,"MOSS","IND",1,2,"TREE",0.05584896
"10_0",10,0,"PIME",14.4,95,0,"BARE","IND",1,2,"TREE",1.13094144
"10_0",10,0,"PIME",13.2,100,0,"VAVI","IND",1,2,"TREE",0.95030496
"10_0",10,0,"PIME",4.8,70,0,"MOSS","IND",1,2,"TREE",0.12566016
"10_0",10,0,"PIME",11.7,95,0,"VAVI","IND",1,2,"TREE",0.74659806
"10_0",10,0,"PIME",10,100,0,"VAVI","IND",1,2,"TREE",0.5454
"10_0",10,0,"PIME",4.5,25,0,"VAVI","IND",1,2,"TREE",0.1104435
"10_0",10,0,"PIME",13.7,95,0,"VAVI","IND",1,2,"TREE",1.02366126
"10_0",10,0,"PIME",2.7,50,0,"MOSS","IND",1,2,"TREE",0.03975966
"10_0",10,0,"PIME",5.8,85,0,"VAVI","IND",1,2,"TREE",0.18347256
"10_0",10,0,"PIME",9.5,90,0,"VAVI","IND",1,2,"TREE",0.4922235
"10_0",10,0,"BENE",16.1,100,0,"VAVI","IND",1,2,"TREE",1.41373134
"10_0",10,0,"BENE",15.7,90,0,"VAVI","IND",1,2,"TREE",1.34435646
"10_0",10,0,"SALIX",3.4,5,0,"VAVI","IND",1,2,"TREE",0.06304824
"10_0",10,0,"PIME",6.1,80,0,"MOSS","IND",1,2,"TREE",0.20294334
"10_0",10,0,"PIME",8.6,95,0,"OXOX","IND",1,2,"TREE",0.40337784
"10_0",10,0,"PIME",4.6,80,0,"MOSS","IND",1,2,"TREE",0.11540664
"10_0",10,0,"PIME",18.4,95,0,"BARE","IND",1,2,"TREE",1.84650624
"10_0",10,0,"PIME",6.5,100,0,"MOSS","IND",1,2,"TREE",0.2304315
"10_0",10,0,"PIME",7,95,0,"MOSS","IND",1,2,"TREE",0.267246
"10_0",10,0,"PIME",6.9,95,0,"OXOX","IND",1,2,"TREE",0.25966494
"10_0",10,0,"PIME",3,45,1,"MOSS","IND",1,2,"TREE",0.049086
"10_0",10,0,"PIME",11.4,90,0,"MOSS","IND",1,2,"TREE",0.70880184
"10_0",10,0,"PIME",10.9,95,0,"OXOX","IND",1,2,"TREE",0.64798974
"10_0",10,0,"PIME",11,90,0,"OXOX","IND",1,2,"TREE",0.659934
"10_0",10,0,"PIME",5.2,90,0,"MOSS","IND",1,2,"TREE",0.14747616
"10_0",10,0,"PIME",7.1,90,0,"BARE","IND",1,2,"TREE",0.27493614
"10_0",10,0,"PIME",6.6,90,0,"MOSS","IND",1,2,"TREE",0.23757624
"10_0",10,0,"PIME",4.8,80,0,"MOSS","IND",1,2,"TREE",0.12566016
"10_0",10,0,"PIME",8.3,95,0,"LITTER","IND",1,2,"TREE",0.37572606
"10_0",10,0,"PIME",6.2,100,0,"MOSS","IND",1,2,"TREE",0.20965176
"10_0",10,0,"PIME",7.6,95,0,"MOSS","IND",1,2,"TREE",0.31502304
"10_0",10,0,"PIME",9.8,90,0,"MOSS","IND",1,2,"TREE",0.52380216
"10_0",10,0,"PIME",6.7,80,0,"MOSS","IND",1,2,"TREE",0.24483006
"10_0",10,0,"PIME",4.7,80,0,"MOSS","IND",1,2,"TREE",0.12047886
"10_0",10,0,"PIME",5.3,70,0,"MOSS","IND",1,2,"TREE",0.15320286
"10_0",10,0,"PIME",4.5,80,0,"OXOX","IND",1,2,"TREE",0.1104435
"10_0",10,0,"PIME",3.4,70,1,"MOSS","IND",1,2,"TREE",0.06304824
"10_0",10,0,"PIME",10.2,95,0,"MOSS","IND",1,2,"TREE",0.56743416
"10_0",10,0,"PIME",7.1,90,0,"MOSS","IND",1,2,"TREE",0.27493614
"10_0",10,0,"PIME",9.5,90,0,"MOSS","IND",1,2,"TREE",0.4922235
"10_0",10,0,"PIME",7.8,80,0,"MOSS","IND",1,2,"TREE",0.33182136
"10_0",10,0,"BENE",17.7,95,0,"MOSS","IND",1,2,"TREE",1.70868366
"10_0",10,0,"PIME",10,95,0,"LITTER","IND",1,2,"TREE",0.5454
"10_0",10,0,"PIME",8,100,0,"OXOX","IND",1,2,"TREE",0.349056
"10_0",10,0,"PIME",17.5,100,0,"LITTER","CLUMP",2,2,"TREE",1.6702875
"10_0",10,0,"PIME",6.6,95,0,"MOSS","IND",1,2,"TREE",0.23757624
"10_0",10,0,"PIME",3,80,0,"VAVI","IND",1,2,"TREE",0.049086
"10_0",10,0,"PIME",12.1,95,0,"VAVI","IND",1,2,"TREE",0.79852014
"10_0",10,0,"PIME",9.3,95,0,"MOSS","IND",1,2,"TREE",0.47171646
"10_0",10,0,"PIME",5.1,95,0,"MOSS","IND",1,2,"TREE",0.14185854
"10_0",10,0,"PIME",4,60,0,"MOSS","IND",1,2,"TREE",0.087264
"10_0",10,0,"PIME",12.3,100,0,"LEGR","IND",1,2,"TREE",0.82513566
"10_0",10,0,"PIME",3.6,50,0,"LITTER","IND",1,2,"TREE",0.07068384
"10_0",10,0,"PIME",6,95,0,"LITTER","IND",1,2,"TREE",0.196344
"10_0",10,0,"PIME",7.1,90,0,"LITTER","IND",1,2,"TREE",0.27493614
"10_0",10,0,"PIME",3.1,40,0,"MOSS","IND",1,2,"TREE",0.05241294
"10_0",10,0,"PIME",12.5,95,0,"LITTER","IND",1,2,"TREE",0.8521875
"10_0",10,0,"PIME",9,95,0,"MOSS","IND",1,2,"TREE",0.441774
"10_0",10,0,"PIME",9.9,90,0,"LITTER","IND",1,2,"TREE",0.53454654
"10_0",10,0,"PIME",3.8,50,0,"MOSS","IND",1,2,"TREE",0.07875576
"10_0",10,0,"PIME",4.6,90,0,"LITTER","IND",1,2,"TREE",0.11540664
"10_0",10,0,"BENE",9.3,95,0,"MOSS","IND",1,2,"TREE",0.47171646
"10_0",10,0,"PIME",4.8,40,0,"LITTER","IND",1,2,"TREE",0.12566016
"10_0",10,0,"PIME",11.2,100,0,"BARE","IND",1,2,"TREE",0.68414976
"10_0",10,0,"PIME",7.9,90,0,"LITTER","IND",1,2,"TREE",0.34038414
"10_0",10,0,"PIME",4,90,0,"LITTER","IND",1,2,"TREE",0.087264
"10_0",10,0,"PIME",4.9,95,0,"MOSS","IND",1,2,"TREE",0.13095054
"10_0",10,0,"PIME",12,100,0,"MOSS","IND",1,2,"TREE",0.785376
"10_0",10,0,"PIME",5.7,95,0,"MOSS","IND",1,2,"TREE",0.17720046
"10_0",10,0,"PIME",2.7,60,0,"MOSS","IND",1,2,"TREE",0.03975966
"10_0",10,0,"PIME",5.2,70,0,"VAVI","IND",1,2,"TREE",0.14747616
"10_0",10,0,"PIME",3.8,70,0,"MOSS","IND",1,2,"TREE",0.07875576
"10_0",10,0,"PIME",5.8,100,0,"OXOX","IND",1,2,"TREE",0.18347256
"10_0",10,0,"PIME",6.2,95,0,"OXOX","IND",1,2,"TREE",0.20965176
"10_0",10,0,"PIME",15.8,95,0,"VAVI","IND",1,2,"TREE",1.36153656
"41_1",41,1,"SALIX",4.4,85,0.25,"CHAN","CLUMP",4,2,"TREE",0.10558944
"41_1",41,1,"BENE",2.9,100,0,"LEDE","IND",1,2,"TREE",0.04586814
"48_1",48,1,"BENE",5.1,97.5,0,"MOSS","CLUMP",2,2,"TREE",0.14185854
"48_1",48,1,"SALIX",9.7,91.42857143,0.86,"MOSS","CLUMP",7,2,"TREE",0.51316686
"48_1",48,1,"BENE",19.4,95.45454545,0.27,"LEDE","CLUMP",11,2,"TREE",2.05266744
"48_1",48,1,"BENE",21.7,98,0.3,"LITTER","CLUMP",10,2,"TREE",2.56823406
"48_1",48,1,"SALIX",5.4,94,0.6,"VAVI","CLUMP",5,2,"TREE",0.15903864
"48_1",48,1,"BENE",2.6,97.5,0.5,"MOSS","CLUMP",2,2,"TREE",0.03686904
"48_1",48,1,"BENE",7.7,97.5,0.5,"LEDE","CLUMP",6,2,"TREE",0.32336766
"44_0",44,0,"PIME",6.6,95,0,"MOSS","IND",1,1,"TREE",0.23757624
"44_0",44,0,"PIME",6.2,80,0,"VAVI","IND",1,1,"TREE",0.20965176
"44_0",44,0,"SALIX",6.9,70,0,"MOSS","CLUMP",1,1,"TREE",0.25966494
"44_0",44,0,"PIME",5.2,60,0,"MOSS","IND",1,1,"TREE",0.14747616
"44_0",44,0,"PIME",10.4,95,0,"MOSS","IND",1,1,"TREE",0.58990464
"44_0",44,0,"PIME",5.7,95,0,"VAVI","IND",1,1,"TREE",0.17720046
"44_0",44,0,"PIME",6.2,95,0,"MOSS","IND",1,1,"TREE",0.20965176
"44_0",44,0,"PIME",7,80,0,"VAVI","IND",1,1,"TREE",0.267246
"44_0",44,0,"PIME",2.9,90,0,"LEGR","IND",1,1,"TREE",0.04586814
"44_0",44,0,"PIME",3.9,60,0,"MOSS","IND",1,1,"TREE",0.08295534
"44_0",44,0,"PIME",9.5,90,0,"MOSS","IND",1,1,"TREE",0.4922235
"44_0",44,0,"PIME",3.4,90,0,"VAVI","IND",1,1,"TREE",0.06304824
"44_0",44,0,"PIME",4.7,50,0,"VAVI","IND",1,1,"TREE",0.12047886
"44_0",44,0,"PIME",4.2,95,0,"VAVI","IND",1,1,"TREE",0.09620856
"44_0",44,0,"PIME",2.6,95,0,"VAVI","IND",1,1,"TREE",0.03686904
"44_0",44,0,"PIME",8.7,80,0,"LITTER","IND",1,1,"TREE",0.41281326
"44_0",44,0,"PIME",15.9,95,0,"VAVI","IND",1,1,"TREE",1.37882574
"44_0",44,0,"PIME",7.9,95,0,"MOSS","IND",1,1,"TREE",0.34038414
"44_0",44,0,"PIME",15.5,95,0,"VAVI","IND",1,1,"TREE",1.3103235
"44_0",44,0,"PIME",3.8,70,0,"GRASS","IND",1,1,"TREE",0.07875576
"44_0",44,0,"PIME",5,60,0,"ROAC","IND",1,1,"TREE",0.13635
"44_0",44,0,"PIME",4.3,90,0,"MOSS","IND",1,1,"TREE",0.10084446
"44_0",44,0,"PIME",12.5,90,0,"OXOX","IND",1,1,"TREE",0.8521875
"44_0",44,0,"PIME",8.2,95,0,"MOSS","IND",1,1,"TREE",0.36672696
"44_0",44,0,"PIME",5.9,40,0,"MOSS","IND",1,1,"TREE",0.18985374
"44_0",44,0,"PIME",9.9,95,0,"GRASS","IND",1,1,"TREE",0.53454654
"44_0",44,0,"PIME",9.9,80,0,"MOSS","IND",1,1,"TREE",0.53454654
"44_0",44,0,"PIME",9.2,90,0,"GRASS","IND",1,1,"TREE",0.46162656
"44_0",44,0,"PIME",3.2,95,0,"VAVI","IND",1,1,"TREE",0.05584896
"44_0",44,0,"PIME",3.9,80,0,"MOSS","IND",1,1,"TREE",0.08295534
"44_0",44,0,"PIME",4.6,95,0,"OXOX","IND",1,1,"TREE",0.11540664
"44_0",44,0,"PIME",3.7,90,0,"LEGR","IND",1,1,"TREE",0.07466526
"44_0",44,0,"PIME",4.7,85,0,"MOSS","IND",1,1,"TREE",0.12047886
"44_0",44,0,"PIME",5.1,85,0,"VAVI","IND",1,1,"TREE",0.14185854
"44_0",44,0,"PIME",8.6,95,0,"OXOX","IND",1,1,"TREE",0.40337784
"44_0",44,0,"PIME",2.9,90,0,"MOSS","IND",1,1,"TREE",0.04586814
"44_0",44,0,"PIME",3.7,70,0,"VAVI","IND",1,1,"TREE",0.07466526
"44_0",44,0,"PIME",12.2,100,0,"MOSS","IND",1,1,"TREE",0.81177336
"44_0",44,0,"PIME",10.5,90,0,"VAVI","IND",1,1,"TREE",0.6013035
"44_0",44,0,"PIME",4.6,80,0,"VAVI","IND",1,1,"TREE",0.11540664
"44_0",44,0,"PIME",2.8,80,0,"VAVI","IND",1,1,"TREE",0.04275936
"44_0",44,0,"PIME",2.8,95,0,"MOSS","IND",1,1,"TREE",0.04275936
"44_0",44,0,"PIME",4.7,95,0,"MOSS","IND",1,1,"TREE",0.12047886
"44_0",44,0,"PIME",4.1,100,0,"MOSS","IND",1,1,"TREE",0.09168174
"44_0",44,0,"PIME",3.1,10,0,"MOSS","IND",1,1,"TREE",0.05241294
"44_0",44,0,"PIME",3.9,20,0,"GRASS","IND",1,1,"TREE",0.08295534
"44_0",44,0,"PIME",5,80,0,"VAVI","IND",1,1,"TREE",0.13635
"44_0",44,0,"PIME",6,100,0,"VAVI","IND",1,1,"TREE",0.196344
"44_0",44,0,"PIME",9.8,100,0,"VAUL","IND",1,1,"TREE",0.52380216
"44_0",44,0,"PIME",2.6,40,0,"LEGR","IND",1,1,"TREE",0.03686904
"44_0",44,0,"SALIX",3.4,30,0,"GRASS","IND",1,1,"TREE",0.06304824
"44_0",44,0,"PIME",9.8,95,0,"VAUL","IND",1,1,"TREE",0.52380216
"44_0",44,0,"PIME",5.3,90,0,"GRASS","IND",1,1,"TREE",0.15320286
"44_0",44,0,"PIME",7,95,0,"VAVI","IND",1,1,"TREE",0.267246
"44_0",44,0,"PIME",3.3,90,0,"MOSS","IND",1,1,"TREE",0.05939406
"44_0",44,0,"PIME",2.8,90,0,"MOSS","IND",1,1,"TREE",0.04275936
"44_0",44,0,"PIME",2.8,70,0,"VAVI","IND",1,1,"TREE",0.04275936
"44_0",44,0,"PIME",7.3,95,0,"LEDE","IND",1,1,"TREE",0.29064366
"44_0",44,0,"PIME",2.8,90,0,"VAVI","IND",1,1,"TREE",0.04275936
"44_0",44,0,"PIME",5.9,90,0,"VAVI","IND",1,1,"TREE",0.18985374
"44_0",44,0,"SALIX",5.4,80,0,"MOSS","IND",1,1,"TREE",0.15903864
"44_0",44,0,"PIME",3.2,60,0,"VAVI","IND",1,1,"TREE",0.05584896
"44_0",44,0,"PIME",5.3,95,0,"VAUL","IND",1,1,"TREE",0.15320286
"44_0",44,0,"PIME",3.2,80,0,"VAVI","IND",1,1,"TREE",0.05584896
"44_0",44,0,"PIME",3.5,80,0,"VAVI","IND",1,1,"TREE",0.0668115
"44_0",44,0,"PIME",8.6,80,0,"VAVI","IND",1,1,"TREE",0.40337784
"44_0",44,0,"PIME",3.7,60,0,"VAVI","IND",1,1,"TREE",0.07466526
"44_0",44,0,"PIME",7.9,90,0,"VAVI","IND",1,1,"TREE",0.34038414
"44_0",44,0,"SALIX",5.5,70,0,"VAVI","IND",1,1,"TREE",0.1649835
"44_0",44,0,"PIME",9.3,95,0,"VAVI","IND",1,1,"TREE",0.47171646
"44_0",44,0,"PIME",12,100,0,"VAVI","IND",1,1,"TREE",0.785376
"44_0",44,0,"PIME",8,95,0,"VAVI","IND",1,1,"TREE",0.349056
"44_0",44,0,"SALIX",3.3,60,0,"ROAC","IND",1,1,"TREE",0.05939406
"44_0",44,0,"PIME",14.4,80,0,"GRASS","IND",1,1,"TREE",1.13094144
"44_0",44,0,"PIME",14.6,95,0,"VAVI","CLUMP",2,1,"TREE",1.16257464
"44_0",44,0,"PIME",2.6,90,0,"VAVI","IND",1,1,"TREE",0.03686904
"44_0",44,0,"BENE",11.1,70,0,"VAVI","IND",1,1,"TREE",0.67198734
"44_0",44,0,"PIME",7.5,90,0,"VAVI","IND",1,1,"TREE",0.3067875
"44_0",44,0,"PIME",3.3,90,0,"VAVI","IND",1,1,"TREE",0.05939406
"44_0",44,0,"PIME",2.9,90,0,"VAVI","IND",1,1,"TREE",0.04586814
"44_0",44,0,"PIME",8.6,95,0,"ROAC","IND",1,1,"TREE",0.40337784
"44_0",44,0,"PIME",2.8,70,0,"VAVI","IND",1,1,"TREE",0.04275936
"44_0",44,0,"PIME",5,80,0,"LEGR","IND",1,1,"TREE",0.13635
"44_0",44,0,"PIME",2.9,95,0,"VAVI","IND",1,1,"TREE",0.04586814
"44_0",44,0,"PIME",7.6,95,0,"LITTER","IND",1,1,"TREE",0.31502304
"44_0",44,0,"PIME",3.6,90,0,"MOSS","IND",1,1,"TREE",0.07068384
"44_0",44,0,"PIME",6.6,95,0,"VAVI","IND",1,1,"TREE",0.23757624
"44_0",44,0,"PIME",5.5,70,0,"GRASS","IND",1,1,"TREE",0.1649835
"44_0",44,0,"PIME",5.2,80,0,"VAVI","IND",1,1,"TREE",0.14747616
"44_0",44,0,"SALIX",5.1,50,0,"ROAC","CLUMP",1,1,"TREE",0.14185854
"44_0",44,0,"PIME",6.6,50,0,"LITTER","IND",1,1,"TREE",0.23757624
"44_0",44,0,"PIME",12.6,100,0,"MOSS","IND",1,1,"TREE",0.86587704
"44_0",44,0,"PIME",3.3,80,0,"VAVI","IND",1,1,"TREE",0.05939406
"44_0",44,0,"PIME",3.1,90,0,"VAVI","IND",1,1,"TREE",0.05241294
"44_0",44,0,"PIME",3.7,60,0,"VAVI","IND",1,1,"TREE",0.07466526
"44_0",44,0,"PIME",4.2,60,0,"VAVI","IND",1,1,"TREE",0.09620856
"44_0",44,0,"PIME",9.9,90,0,"MOSS","IND",1,1,"TREE",0.53454654
"16_2",16,2,"SALIX",3.6,98.75,0,"EQSY","CLUMP",4,2,"TREE",0.07068384
"16_2",16,2,"POTR",3,95,0,"EQAR","IND",1,2,"TREE",0.049086
"16_2",16,2,"SALIX",4.1,97,0.2,"EQSY","CLUMP",5,2,"TREE",0.09168174
"16_2",16,2,"BENE",3.3,100,0,"EQSY","IND",1,2,"TREE",0.05939406
"16_2",16,2,"SALIX",5.6,88.333333,1,"MOSS","CLUMP",3,2,"TREE",0.17103744
"16_2",16,2,"SALIX",6.4,71.66667,0.67,"LEGR","CLUMP",3,2,"TREE",0.22339584
"16_2",16,2,"SALIX",6.1,91.66667,0.67,"GRASS","CLUMP",3,2,"TREE",0.20294334
"16_2",16,2,"BENE",2.6,75,1,"CHAN","IND",1,2,"TREE",0.03686904
"16_2",16,2,"BENE",2.7,95,1,"EQSC","IND",1,2,"TREE",0.03975966
"16_2",16,2,"BENE",2.9,100,0,"EQSC","IND",1,2,"TREE",0.04586814
"16_2",16,2,"BENE",2.6,95,1,"EQSY","IND",1,2,"TREE",0.03686904
"16_2",16,2,"BENE",3.3,100,0,"EQSY","IND",1,2,"TREE",0.05939406
"16_2",16,2,"BENE",2.8,85,1,"LITTER","IND",1,2,"TREE",0.04275936
"16_2",16,2,"BENE",2.9,95,0,"LITTER","IND",1,2,"TREE",0.04586814
"8_2",8,2,"SALIX",7.6,80,0.5,"LEGR","CLUMP",4,2,"TREE",0.31502304
"8_2",8,2,"ALCR",8.4,98,0,"VAUL","CLUMP",5,2,"TREE",0.38483424
"8_2",8,2,"SALIX",20.3,83.333333,0.33,"LITTER","CLUMP",9,2,"TREE",2.24753886
"8_2",8,2,"ALCR",15.3,98.88888,0,"VAVI","CLUMP",9,2,"TREE",1.27672686
"8_2",8,2,"BENE",3.7,80,0,"LITTER","IND",1,2,"TREE",0.07466526
"8_2",8,2,"BENE",2.8,90,1,"LITTER","IND",1,2,"TREE",0.04275936
"8_2",8,2,"SALIX",4.8,56,0.6,"GRASS","CLUMP",5,2,"TREE",0.12566016
"8_2",8,2,"SALIX",8.9,87.5,0.25,"LITTER","CLUMP",4,2,"TREE",0.43201134
"8_2",8,2,"SALIX",5.5,91.666667,0.67,"LITTER","CLUMP",3,2,"TREE",0.1649835
"8_2",8,2,"SALIX",2.6,40,0,"LITTER","IND",1,2,"TREE",0.03686904
"8_2",8,2,"SALIX",12.8,69,0,"EQAR","CLUMP",5,2,"TREE",0.89358336
"8_2",8,2,"BENE",15.5,90.625,0.25,"EQAR","CLUMP",8,2,"TREE",1.3103235
"8_2",8,2,"BENE",4,95,0,"EQAR","CLUMP",2,2,"TREE",0.087264
"8_2",8,2,"BENE",3.7,30,0,"LITTER","IND",1,2,"TREE",0.07466526
"8_2",8,2,"SALIX",8.9,57,1,"LITTER","CLUMP",5,2,"TREE",0.43201134
"8_2",8,2,"SALIX",4.9,92.5,0,"LITTER","CLUMP",2,2,"TREE",0.13095054
"8_2",8,2,"SALIX",29,83.4375,0.81,"LITTER","CLUMP",16,2,"TREE",4.586814
"8_2",8,2,"BENE",3.8,100,1,"VAVI","IND",1,2,"TREE",0.07875576
"8_2",8,2,"BENE",8.6,97.5,1,"MOSS","CLUMP",2,2,"TREE",0.40337784
"8_2",8,2,"ALCR",37.9,85.22727273,0.23,"ROAC","CLUMP",22,2,"TREE",7.83418014
"8_2",8,2,"SALIX",20.8,95,0,"ROAC","CLUMP",8,2,"TREE",2.35961856
"8_2",8,2,"ALCR",2.6,95,0.5,"ROAC","CLUMP",2,2,"TREE",0.03686904
"40_2",40,2,"SALIX",6.3,83,0.8,"VAVI","CLUMP",5,2,"TREE",0.21646926
"40_2",40,2,"BENE",6.9,95,1,"VAVI","IND",1,2,"TREE",0.25966494
"40_2",40,2,"BENE",2.6,95,1,"GRASS","IND",1,2,"TREE",0.03686904
"40_2",40,2,"SALIX",3.7,60,1,"LITTER","CLUMP",3,2,"TREE",0.07466526
"40_2",40,2,"SALIX",6.2,80,1,"GRASS","CLUMP",3,2,"TREE",0.20965176
"40_2",40,2,"BENE",7.7,100,1,"GRASS","IND",1,2,"TREE",0.32336766
"40_2",40,2,"BENE",8.4,100,1,"GRASS","IND",1,2,"TREE",0.38483424
"40_2",40,2,"SALIX",4.9,56,1,"GRASS","CLUMP",3,2,"TREE",0.13095054
"40_2",40,2,"SALIX",17.3,75.625,1,"VAVI","CLUMP",8,2,"TREE",1.63232766
"40_2",40,2,"SALIX",9.7,90,0.75,"VAVI","CLUMP",4,2,"TREE",0.51316686
"40_2",40,2,"BENE",20.9,96.25,0.75,"VAVI","CLUMP",8,2,"TREE",2.38236174
"40_2",40,2,"BENE",14.2,97.5,1,"VAUL","CLUMP",4,2,"TREE",1.09974456
"40_2",40,2,"BENE",2.7,100,0,"ROAC","CLUMP",1,2,"TREE",0.03975966
"40_2",40,2,"BENE",13.8,100,0.67,"LEGR","CLUMP",3,2,"TREE",1.03865976
"40_2",40,2,"BENE",11.5,96.66667,0.67,"GRASS","CLUMP",3,2,"TREE",0.7212915
"40_2",40,2,"BENE",5.2,100,1,"MOSS","IND",1,2,"TREE",0.14747616
"40_2",40,2,"BENE",3.1,95,1,"LITTER","IND",1,2,"TREE",0.05241294
"40_2",40,2,"SALIX",9.8,84,1,"LITTER","CLUMP",5,2,"TREE",0.52380216
"42_1",42,1,"ALCR",8.2,95,0.86,"LEDE","CLUMP",7,2,"TREE",0.36672696
