SITE,PLOT,TREAT,SPP,DBH,CANOPY,BROWSE,UND,START_END,CLUMP,QUAD,DIV,BA_unscale,BA_ha
STEESE,34_2,2,SALIX,0.9,100,Y,VAUL,END,CLUMP,100,d,6.36E-05,0.006361725
STEESE,34_2,2,SALIX,0.2,100,N,EQAR,,IND,100,d,3.14E-06,0.000314159
STEESE,34_2,2,BENE,5,95,Y,LEGR,,IND,100,d,0.001963495,0.196349541
STEESE,34_2,2,BENE,0.2,100,N,CHAN,,IND,100,d,3.14E-06,0.000314159
STEESE,34_2,2,SALIX,0.7,100,Y,MOSS,,IND,100,d,3.85E-05,0.003848451
STEESE,34_2,2,SALIX,0.2,100,N,MOSS,,IND,100,d,3.14E-06,0.000314159
STEESE,22_3,3,POTR,1.9,70,N,EQAR,,IND,50,d,0.000283529,0.014176437
STEESE,22_3,3,POTR,1.5,80,N,EQAR,,IND,50,d,0.000176715,0.008835729
STEESE,22_3,3,POTR,1,100,N,EQAR,,IND,50,d,7.85E-05,0.003926991
STEESE,22_3,3,SALIX,2.2,90,N,CHAN,START,CLUMP,50,d,0.000380133,0.019006636
STEESE,22_3,3,SALIX,0.2,60,N,CHAN,,CLUMP,50,d,3.14E-06,0.00015708
STEESE,22_3,3,SALIX,0.5,60,N,CHAN,,CLUMP,50,d,1.96E-05,0.000981748
STEESE,22_3,3,SALIX,0.9,50,N,CHAN,,CLUMP,50,d,6.36E-05,0.003180863
STEESE,22_3,3,SALIX,0.4,50,N,CHAN,END,CLUMP,50,d,1.26E-05,0.000628319
STEESE,22_3,3,POTR,0.5,95,N,EQAR,,IND,50,d,1.96E-05,0.000981748
STEESE,22_3,3,POTR,1,60,N,EQAR,,IND,50,d,7.85E-05,0.003926991
STEESE,22_3,3,BENE,0.3,90,N,EQAR,START,CLUMP,50,d,7.07E-06,0.000353429
STEESE,22_3,3,BENE,1.1,95,N,EQAR,END,CLUMP,50,d,9.50E-05,0.004751659
STEESE,22_3,3,SALIX,0.9,60,N,EQAR,,IND,50,d,6.36E-05,0.003180863
STEESE,22_3,3,SALIX,1,50,N,EQAR,,IND,50,d,7.85E-05,0.003926991
STEESE,22_3,3,SALIX,0.4,50,N,EQAR,,IND,50,d,1.26E-05,0.000628319
STEESE,22_3,3,POTR,1,70,N,EQAR,,IND,50,d,7.85E-05,0.003926991
STEESE,22_3,3,SALIX,0.2,70,N,LITTER,,IND,50,d,3.14E-06,0.00015708
STEESE,22_3,3,POTR,0.3,60,N,CHAN,,IND,50,d,7.07E-06,0.000353429
STEESE,22_3,3,POTR,1,40,N,EQAR,,IND,50,d,7.85E-05,0.003926991
STEESE,22_3,3,SALIX,0.7,80,N,MOSS,,IND,50,d,3.85E-05,0.001924226
STEESE,22_3,3,SALIX,0.4,90,N,EQAR,START,CLUMP,50,d,1.26E-05,0.000628319
STEESE,22_3,3,SALIX,0.2,90,N,EQAR,,CLUMP,50,d,3.14E-06,0.00015708
STEESE,22_3,3,SALIX,0.3,90,N,EQAR,,CLUMP,50,d,7.07E-06,0.000353429
STEESE,22_3,3,SALIX,1.4,90,N,EQAR,END,CLUMP,50,d,0.000153938,0.007696902
STEESE,22_3,3,POTR,0.9,90,N,CHAN,,IND,50,d,6.36E-05,0.003180863
STEESE,22_3,3,SALIX,0.7,100,N,EQSC,START,CLUMP,50,d,3.85E-05,0.001924226
STEESE,22_3,3,SALIX,0.2,100,N,EQSC,,CLUMP,50,d,3.14E-06,0.00015708
STEESE,22_3,3,SALIX,0.9,95,N,EQSC,,CLUMP,50,d,6.36E-05,0.003180863
STEESE,22_3,3,SALIX,1,100,N,EQSC,,CLUMP,50,d,7.85E-05,0.003926991
STEESE,22_3,3,SALIX,0.6,100,N,EQSC,END,CLUMP,50,d,2.83E-05,0.001413717
STEESE,22_3,3,SALIX,0.4,95,N,LICHEN,,IND,50,d,1.26E-05,0.000628319
STEESE,22_3,3,POTR,0.5,95,N,EQAR,,IND,50,d,1.96E-05,0.000981748
STEESE,22_3,3,SALIX,0.2,100,N,EQAR,,IND,50,d,3.14E-06,0.00015708
STEESE,22_3,3,POTR,0.2,100,N,EQAR,,IND,50,d,3.14E-06,0.00015708
STEESE,22_3,3,POTR,1.5,80,N,CHAN,,IND,50,d,0.000176715,0.008835729
STEESE,22_3,3,SALIX,0.2,90,N,EQAR,,IND,50,d,3.14E-06,0.00015708
STEESE,22_3,3,POTR,1.9,80,N,EQAR,,IND,50,d,0.000283529,0.014176437
STEESE,22_3,3,SALIX,2,95,N,EQAR,START,CLUMP,50,d,0.000314159,0.015707963
STEESE,22_3,3,SALIX,1.3,90,N,EQAR,,CLUMP,50,d,0.000132732,0.006636614
STEESE,22_3,3,SALIX,1.2,90,N,EQAR,,CLUMP,50,d,0.000113097,0.005654867
STEESE,22_3,3,SALIX,1.1,90,Y,EQAR,,CLUMP,50,d,9.50E-05,0.004751659
STEESE,22_3,3,SALIX,1.5,85,Y,EQAR,,CLUMP,50,d,0.000176715,0.008835729
STEESE,22_3,3,SALIX,0.3,40,N,EQAR,END,CLUMP,50,d,7.07E-06,0.000353429
STEESE,22_3,3,POTR,0.5,75,N,EQAR,,IND,50,d,1.96E-05,0.000981748
STEESE,22_3,3,POTR,1,95,N,EQAR,,IND,50,d,7.85E-05,0.003926991
STEESE,22_3,3,SALIX,0.5,50,N,EQAR,,IND,50,d,1.96E-05,0.000981748
STEESE,22_3,3,POTR,0.4,90,N,EQAR,,IND,50,d,1.26E-05,0.000628319
STEESE,22_3,3,SALIX,0.5,40,N,EQSC,START,CLUMP,50,d,1.96E-05,0.000981748
STEESE,22_3,3,SALIX,0.8,40,N,EQSC,END,CLUMP,50,d,5.03E-05,0.002513274
STEESE,22_3,3,SALIX,1.1,70,Y,CHAN,START,CLUMP,50,d,9.50E-05,0.004751659
STEESE,22_3,3,SALIX,0.5,80,N,CHAN,END,CLUMP,50,d,1.96E-05,0.000981748
STEESE,22_3,3,SALIX,0.8,90,N,EQAR,,IND,50,d,5.03E-05,0.002513274
STEESE,22_3,3,SALIX,0.2,95,N,EQAR,,IND,50,d,3.14E-06,0.00015708
STEESE,22_3,3,POTR,1.4,80,N,CHAN,START,CLUMP,50,d,0.000153938,0.007696902
STEESE,22_3,3,POTR,1,80,N,CHAN,END,CLUMP,50,d,7.85E-05,0.003926991
STEESE,22_3,3,POTR,1.9,80,N,CHAN,,IND,50,d,0.000283529,0.014176437
STEESE,22_3,3,SALIX,0.2,50,N,CHAN,START,CLUMP,50,d,3.14E-06,0.00015708
STEESE,22_3,3,SALIX,0.2,50,N,CHAN,,CLUMP,50,d,3.14E-06,0.00015708
STEESE,22_3,3,SALIX,0.1,50,N,CHAN,END,CLUMP,50,d,7.85E-07,3.93E-05
STEESE,22_3,3,ARCTO,0.2,100,N,CHAN,START,CLUMP,50,d,3.14E-06,0.00015708
STEESE,22_3,3,ARCTO,0.2,100,N,CHAN,END,CLUMP,50,d,3.14E-06,0.00015708
STEESE,22_3,3,SALIX,1.3,40,N,CHAN,,IND,50,d,0.000132732,0.006636614
STEESE,22_3,3,SALIX,1,40,N,CHAN,,IND,50,d,7.85E-05,0.003926991
STEESE,22_3,3,SALIX,0.5,40,N,CHAN,,IND,50,d,1.96E-05,0.000981748
STEESE,22_3,3,POTR,0.3,70,N,EQAR,,IND,50,d,7.07E-06,0.000353429
STEESE,22_3,3,ARCTO,0.4,95,N,VAVI,START,CLUMP,50,d,1.26E-05,0.000628319
STEESE,22_3,3,ARCTO,0.2,95,N,VAVI,,CLUMP,50,d,3.14E-06,0.00015708
STEESE,22_3,3,ARCTO,0.2,90,N,VAVI,END,CLUMP,50,d,3.14E-06,0.00015708
STEESE,22_3,3,POTR,2.5,80,N,EQAR,,IND,50,d,0.000490874,0.024543693
STEESE,22_3,3,BENE,0.2,100,N,VAVI,,IND,50,d,3.14E-06,0.00015708
STEESE,22_3,3,POTR,1.4,95,N,EQAR,,IND,50,d,0.000153938,0.007696902
STEESE,22_3,3,BENE,0.7,95,N,EQAR,,IND,50,d,3.85E-05,0.001924226
STEESE,22_3,3,POTR,1,95,N,EQAR,,IND,50,d,7.85E-05,0.003926991
STEESE,22_3,3,POTR,2.6,95,N,EQAR,,IND,50,d,0.000530929,0.026546458
STEESE,22_3,3,POTR,1,95,N,CHAN,,IND,50,d,7.85E-05,0.003926991
STEESE,22_3,3,SALIX,1.8,60,N,EQAR,,IND,50,d,0.000254469,0.01272345
STEESE,22_3,3,POTR,0.6,95,N,CHAN,,IND,50,d,2.83E-05,0.001413717
STEESE,22_3,3,SALIX,1.8,95,N,EQAR,START,CLUMP,50,d,0.000254469,0.01272345
STEESE,22_3,3,SALIX,1,95,N,EQAR,,CLUMP,50,d,7.85E-05,0.003926991
STEESE,22_3,3,SALIX,1.1,40,N,EQAR,,CLUMP,50,d,9.50E-05,0.004751659
STEESE,22_3,3,SALIX,1.5,60,N,EQAR,END,CLUMP,50,d,0.000176715,0.008835729
STEESE,22_3,3,POTR,1.1,95,N,EQAR,,IND,50,d,9.50E-05,0.004751659
STEESE,22_3,3,POTR,0.1,50,N,EQAR,,IND,50,d,7.85E-07,3.93E-05
STEESE,22_3,3,BENE,0.2,100,N,LITTER,,IND,50,d,3.14E-06,0.00015708
STEESE,22_3,3,POTR,2,80,N,CHAN,,IND,50,d,0.000314159,0.015707963
STEESE,22_3,3,BENE,2.6,90,N,CHAN,,IND,50,d,0.000530929,0.026546458
STEESE,22_3,3,SALIX,2.6,85,N,EQAR,,IND,50,d,0.000530929,0.026546458
STEESE,22_3,3,SALIX,0.6,85,N,EQAR,,IND,50,d,2.83E-05,0.001413717
STEESE,22_3,3,SALIX,0.4,40,N,EQAR,,IND,50,d,1.26E-05,0.000628319
STEESE,22_3,3,BENE,0.3,95,N,VAVI,,IND,50,d,7.07E-06,0.000353429
STEESE,22_3,3,SALIX,0.2,40,N,CHAN,,IND,50,d,3.14E-06,0.00015708
STEESE,22_3,3,BENE,0.3,100,N,VAVI,,IND,50,d,7.07E-06,0.000353429
STEESE,22_3,3,SALIX,0.8,40,N,EQAR,,IND,50,d,5.03E-05,0.002513274
STEESE,22_3,3,BENE,0.8,100,N,VAVI,,IND,50,d,5.03E-05,0.002513274
STEESE,22_3,3,SALIX,0.6,60,N,CHAN,START,CLUMP,50,d,2.83E-05,0.001413717
STEESE,22_3,3,SALIX,0.2,40,N,CHAN,END,CLUMP,50,d,3.14E-06,0.00015708
STEESE,22_3,3,BENE,0.4,95,N,LITTER,,IND,50,d,1.26E-05,0.000628319
STEESE,22_3,3,POTR,0.7,60,N,LITTER,,IND,50,d,3.85E-05,0.001924226
STEESE,22_3,3,POTR,0.6,60,N,EQAR,,IND,50,d,2.83E-05,0.001413717
STEESE,22_3,3,POTR,0.1,95,N,EQAR,,IND,50,d,7.85E-07,3.93E-05
STEESE,22_3,3,SALIX,0.4,60,N,CHAN,,IND,50,d,1.26E-05,0.000628319
STEESE,22_3,3,BENE,0.3,100,N,EQAR,START,CLUMP,50,d,7.07E-06,0.000353429
STEESE,22_3,3,BENE,0.6,100,N,EQAR,,CLUMP,50,d,2.83E-05,0.001413717
STEESE,22_3,3,BENE,0.7,95,N,EQAR,,CLUMP,50,d,3.85E-05,0.001924226
STEESE,22_3,3,BENE,0.4,100,N,EQAR,END,CLUMP,50,d,1.26E-05,0.000628319
STEESE,22_3,3,POTR,1.9,60,N,CHAN,,IND,50,d,0.000283529,0.014176437
STEESE,22_3,3,SALIX,1.3,80,N,GRASS,,IND,50,d,0.000132732,0.006636614
STEESE,22_3,3,SALIX,1.1,90,N,GRASS,,IND,50,d,9.50E-05,0.004751659
STEESE,22_3,3,SALIX,0.8,40,N,LITTER,,IND,50,d,5.03E-05,0.002513274
STEESE,22_3,3,BENE,0.7,100,N,EQAR,START,CLUMP,50,d,3.85E-05,0.001924226
STEESE,22_3,3,BENE,1,100,N,EQAR,,CLUMP,50,d,7.85E-05,0.003926991
STEESE,22_3,3,BENE,0.6,95,N,EQAR,,CLUMP,50,d,2.83E-05,0.001413717
STEESE,22_3,3,BENE,0.3,95,N,EQAR,END,CLUMP,50,d,7.07E-06,0.000353429
STEESE,22_3,3,PIME,0.9,100,N,EQAR,,IND,50,c,6.36E-05,0.003180863
STEESE,22_3,3,SALIX,0.3,95,N,EQAR,START,CLUMP,50,d,7.07E-06,0.000353429
STEESE,22_3,3,SALIX,0.4,40,N,EQAR,,CLUMP,50,d,1.26E-05,0.000628319
STEESE,22_3,3,SALIX,0.3,70,N,EQAR,END,CLUMP,50,d,7.07E-06,0.000353429
STEESE,22_3,3,BENE,0.3,75,N,EQAR,,IND,50,d,7.07E-06,0.000353429
STEESE,22_3,3,SALIX,0.2,60,N,CHAN,,IND,50,d,3.14E-06,0.00015708
STEESE,22_3,3,BENE,0.2,100,N,VAVI,START,CLUMP,50,d,3.14E-06,0.00015708
STEESE,22_3,3,BENE,0.5,95,N,VAVI,END,CLUMP,50,d,1.96E-05,0.000981748
STEESE,22_3,3,POTR,0.8,75,N,CHAN,,IND,50,d,5.03E-05,0.002513274
STEESE,22_3,3,BENE,0.3,80,N,VAVI,,IND,50,d,7.07E-06,0.000353429
STEESE,22_3,3,POTR,0.5,40,N,EQAR,,IND,50,d,1.96E-05,0.000981748
STEESE,22_3,3,BENE,0.5,95,N,VAUL,START,CLUMP,50,d,1.96E-05,0.000981748
STEESE,22_3,3,BENE,0.3,95,N,VAUL,END,CLUMP,50,d,7.07E-06,0.000353429
STEESE,22_3,3,POTR,0.3,95,N,EQAR,,IND,50,d,7.07E-06,0.000353429
STEESE,22_3,3,BENE,1,100,N,VAUL,,IND,50,d,7.85E-05,0.003926991
STEESE,22_3,3,BENE,0.4,100,N,VAUL,,IND,50,d,1.26E-05,0.000628319
STEESE,22_3,3,BENE,0.6,95,N,VAVI,START,CLUMP,50,d,2.83E-05,0.001413717
STEESE,22_3,3,BENE,1.5,100,N,VAVI,END,CLUMP,50,d,0.000176715,0.008835729
STEESE,22_3,3,POTR,2.5,95,N,CHAN,,IND,50,d,0.000490874,0.024543693
STEESE,22_3,3,POTR,3.5,95,N,VAVI,,IND,50,d,0.000962113,0.048105638
STEESE,22_3,3,SALIX,0.8,70,N,EQAR,START,CLUMP,50,d,5.03E-05,0.002513274
STEESE,22_3,3,SALIX,0.5,75,N,EQAR,END,CLUMP,50,d,1.96E-05,0.000981748
STEESE,22_3,3,POTR,0.2,80,N,VAVI,,IND,50,d,3.14E-06,0.00015708
STEESE,22_3,3,POTR,2.4,80,N,EQAR,START,CLUMP,50,d,0.000452389,0.022619467
STEESE,22_3,3,POTR,1.8,80,N,EQAR,END,CLUMP,50,d,0.000254469,0.01272345
STEESE,22_3,3,POTR,0.2,95,N,EQSC,,IND,50,d,3.14E-06,0.00015708
STEESE,22_3,3,SALIX,0.5,90,N,VAVI,,IND,50,d,1.96E-05,0.000981748
STEESE,22_3,3,SALIX,0.2,95,N,LEGR,START,CLUMP,50,d,3.14E-06,0.00015708
STEESE,22_3,3,SALIX,0.2,95,N,LEGR,,CLUMP,50,d,3.14E-06,0.00015708
STEESE,22_3,3,SALIX,0.3,95,N,LEGR,,CLUMP,50,d,7.07E-06,0.000353429
STEESE,22_3,3,SALIX,0.3,70,N,LEGR,,CLUMP,50,d,7.07E-06,0.000353429
STEESE,22_3,3,SALIX,0.2,100,N,LEGR,,CLUMP,50,d,3.14E-06,0.00015708
STEESE,22_3,3,SALIX,1,95,Y,LEGR,,CLUMP,50,d,7.85E-05,0.003926991
STEESE,22_3,3,SALIX,1.3,80,N,LEGR,END,CLUMP,50,d,0.000132732,0.006636614
STEESE,22_3,3,POTR,0.5,90,N,EQAR,,IND,50,d,1.96E-05,0.000981748
STEESE,22_3,3,SALIX,1.1,90,N,EQAR,,IND,50,d,9.50E-05,0.004751659
STEESE,22_3,3,SALIX,0.2,95,N,CHAN,,IND,50,d,3.14E-06,0.00015708
STEESE,22_3,3,POTR,2.6,95,N,EQAR,,IND,50,d,0.000530929,0.026546458
STEESE,22_3,3,SALIX,0.8,80,N,EQAR,,IND,50,d,5.03E-05,0.002513274
STEESE,22_3,3,SALIX,0.3,95,N,CHAN,,IND,50,d,7.07E-06,0.000353429
STEESE,22_3,3,POTR,0.8,85,N,EQAR,,IND,50,d,5.03E-05,0.002513274
STEESE,22_3,3,SALIX,1,90,N,EQAR,START,CLUMP,50,d,7.85E-05,0.003926991
STEESE,22_3,3,SALIX,0.8,90,N,EQAR,END,CLUMP,50,d,5.03E-05,0.002513274
STEESE,22_3,3,SALIX,0.5,90,Y,CHAN,,IND,50,d,1.96E-05,0.000981748
STEESE,22_3,3,SALIX,0.3,90,Y,EQAR,,IND,50,d,7.07E-06,0.000353429
STEESE,22_3,3,SALIX,0.2,90,N,CHAN,START,CLUMP,50,d,3.14E-06,0.00015708
STEESE,22_3,3,SALIX,0.5,90,N,CHAN,,CLUMP,50,d,1.96E-05,0.000981748
STEESE,22_3,3,SALIX,1.4,80,N,CHAN,END,CLUMP,50,d,0.000153938,0.007696902
STEESE,22_3,3,SALIX,0.3,70,N,EQAR,,IND,50,d,7.07E-06,0.000353429
STEESE,22_3,3,POTR,3.2,90,N,EQAR,,IND,50,d,0.000804248,0.040212386
STEESE,22_3,3,SALIX,0.7,95,N,EQAR,,IND,50,d,3.85E-05,0.001924226
STEESE,22_3,3,POTR,1.9,90,N,EQAR,,IND,50,d,0.000283529,0.014176437
STEESE,22_3,3,POTR,0.2,95,N,LITTER,,IND,50,d,3.14E-06,0.00015708
STEESE,22_3,3,SALIX,0.4,70,N,LITTER,,IND,50,d,1.26E-05,0.000628319
STEESE,22_3,3,POTR,2.5,95,N,CHAN,,IND,50,d,0.000490874,0.024543693
STEESE,22_3,3,SALIX,0.7,60,N,EQAR,,IND,50,d,3.85E-05,0.001924226
STEESE,22_3,3,POTR,2.4,95,N,EQAR,,IND,50,d,0.000452389,0.022619467
STEESE,22_3,3,POTR,0.4,40,N,EQSC,,IND,50,d,1.26E-05,0.000628319
STEESE,22_3,3,POTR,0.4,60,N,CHAN,,IND,50,d,1.26E-05,0.000628319
STEESE,22_3,3,POTR,3.2,95,N,EQAR,,IND,50,d,0.000804248,0.040212386
STEESE,22_3,3,SALIX,0.9,85,N,CHAN,,IND,50,d,6.36E-05,0.003180863
STEESE,22_3,3,POTR,1.9,95,N,EQAR,,IND,50,d,0.000283529,0.014176437
STEESE,22_3,3,SALIX,0.8,60,N,EQAR,START,CLUMP,50,d,5.03E-05,0.002513274
STEESE,22_3,3,SALIX,1.2,80,N,EQAR,,CLUMP,50,d,0.000113097,0.005654867
STEESE,22_3,3,SALIX,1.6,40,Y,EQAR,,CLUMP,50,d,0.000201062,0.010053096
STEESE,22_3,3,SALIX,1.1,60,N,EQAR,,CLUMP,50,d,9.50E-05,0.004751659
STEESE,22_3,3,SALIX,1.3,95,N,EQAR,END,CLUMP,50,d,0.000132732,0.006636614
STEESE,22_3,3,POTR,1.2,95,N,EQAR,,IND,50,d,0.000113097,0.005654867
STEESE,22_3,3,SALIX,0.7,95,N,EQAR,,IND,50,d,3.85E-05,0.001924226
STEESE,22_3,3,SALIX,0.6,85,N,CHAN,,IND,50,d,2.83E-05,0.001413717
STEESE,22_3,3,POTR,2.5,95,N,EQAR,,IND,50,d,0.000490874,0.024543693
STEESE,22_3,3,POTR,0.9,95,N,EQAR,,IND,50,d,6.36E-05,0.003180863
STEESE,22_3,3,SALIX,0.8,90,N,EQAR,,IND,50,d,5.03E-05,0.002513274
STEESE,22_3,3,SALIX,0.7,80,N,EQAR,,IND,50,d,3.85E-05,0.001924226
STEESE,22_3,3,SALIX,0.6,70,N,EQAR,,IND,50,d,2.83E-05,0.001413717
STEESE,22_3,3,SALIX,0.2,95,N,EQAR,,IND,50,d,3.14E-06,0.00015708
STEESE,22_3,3,SALIX,0.2,60,N,EQAR,,IND,50,d,3.14E-06,0.00015708
STEESE,22_3,3,POTR,0.4,95,N,EQAR,,IND,50,d,1.26E-05,0.000628319
STEESE,22_3,3,SALIX,0.4,80,N,CHAN,START,CLUMP,50,d,1.26E-05,0.000628319
STEESE,22_3,3,SALIX,0.3,70,N,CHAN,,CLUMP,50,d,7.07E-06,0.000353429
STEESE,22_3,3,SALIX,0.8,40,N,CHAN,,CLUMP,50,d,5.03E-05,0.002513274
STEESE,22_3,3,SALIX,0.6,40,N,CHAN,,CLUMP,50,d,2.83E-05,0.001413717
STEESE,22_3,3,SALIX,0.7,80,N,CHAN,,CLUMP,50,d,3.85E-05,0.001924226
STEESE,22_3,3,SALIX,0.1,40,N,CHAN,,CLUMP,50,d,7.85E-07,3.93E-05
STEESE,22_3,3,SALIX,0.5,40,N,CHAN,,CLUMP,50,d,1.96E-05,0.000981748
STEESE,22_3,3,SALIX,0.4,95,N,CHAN,END,CLUMP,50,d,1.26E-05,0.000628319
STEESE,22_3,3,SALIX,0.7,95,N,EQAR,START,CLUMP,50,d,3.85E-05,0.001924226
STEESE,22_3,3,SALIX,1.2,90,Y,EQAR,,CLUMP,50,d,0.000113097,0.005654867
STEESE,22_3,3,SALIX,0.7,95,Y,EQAR,,CLUMP,50,d,3.85E-05,0.001924226
STEESE,22_3,3,SALIX,0.3,95,Y,EQAR,END,CLUMP,50,d,7.07E-06,0.000353429
STEESE,22_3,3,POTR,2.3,90,N,EQAR,,IND,50,d,0.000415476,0.020773781
STEESE,22_3,3,SALIX,0.5,80,N,EQAR,,IND,50,d,1.96E-05,0.000981748
STEESE,22_3,3,SALIX,0.1,90,N,EQAR,,IND,50,d,7.85E-07,3.93E-05
STEESE,22_3,3,BENE,1.8,90,N,CHAN,,IND,50,d,0.000254469,0.01272345
STEESE,22_3,3,POTR,2.9,95,N,EQAR,,IND,50,d,0.00066052,0.033025993
STEESE,22_3,3,POTR,1.2,70,N,CHAN,,IND,50,d,0.000113097,0.005654867
STEESE,22_3,3,SALIX,1,40,N,EQAR,,IND,50,d,7.85E-05,0.003926991
STEESE,22_3,3,SALIX,1.3,90,N,CHAN,START,CLUMP,50,d,0.000132732,0.006636614
STEESE,22_3,3,SALIX,1,90,N,CHAN,,CLUMP,50,d,7.85E-05,0.003926991
STEESE,22_3,3,SALIX,0.9,90,N,CHAN,,CLUMP,50,d,6.36E-05,0.003180863
STEESE,22_3,3,SALIX,0.7,80,N,CHAN,END,CLUMP,50,d,3.85E-05,0.001924226
STEESE,22_3,3,POTR,0.4,80,N,EQAR,,IND,50,d,1.26E-05,0.000628319
STEESE,22_3,3,POTR,0.2,60,N,CHAN,,IND,50,d,3.14E-06,0.00015708
STEESE,22_3,3,SALIX,0.7,90,N,LITTER,,IND,50,d,3.85E-05,0.001924226
STEESE,22_3,3,SALIX,0.2,80,N,EQSC,,IND,50,d,3.14E-06,0.00015708
STEESE,22_3,3,SALIX,0.4,90,N,EQAR,,IND,50,d,1.26E-05,0.000628319
STEESE,22_3,3,POTR,0.9,80,N,EQSC,,IND,50,d,6.36E-05,0.003180863
STEESE,22_3,3,POTR,1.4,80,N,EQAR,,IND,50,d,0.000153938,0.007696902
STEESE,22_3,3,SALIX,1.6,70,N,LITTER,,IND,50,d,0.000201062,0.010053096
STEESE,22_3,3,SALIX,0.5,90,N,EQAR,,IND,50,d,1.96E-05,0.000981748
STEESE,22_3,3,SALIX,0.9,85,N,EQAR,START,CLUMP,50,d,6.36E-05,0.003180863
STEESE,22_3,3,SALIX,0.8,80,N,EQAR,END,CLUMP,50,d,5.03E-05,0.002513274
STEESE,22_3,3,ARCTO,0.2,90,N,MOSS,START,CLUMP,50,d,3.14E-06,0.00015708
STEESE,22_3,3,ARCTO,0.2,100,N,MOSS,,CLUMP,50,d,3.14E-06,0.00015708
STEESE,22_3,3,ARCTO,0.2,95,N,MOSS,,CLUMP,50,d,3.14E-06,0.00015708
STEESE,22_3,3,ARCTO,0.2,100,N,MOSS,,CLUMP,50,d,3.14E-06,0.00015708
STEESE,22_3,3,ARCTO,0.1,95,N,MOSS,END,CLUMP,50,d,7.85E-07,3.93E-05
STEESE,17_3,3,SALIX,0.2,100,N,EQAR,,IND,50,d,3.14E-06,0.00015708
STEESE,17_3,3,POTR,2.1,95,N,EQAR,,IND,50,d,0.000346361,0.01731803
STEESE,17_3,3,POTR,0.8,95,N,EQAR,,IND,50,d,5.03E-05,0.002513274
STEESE,17_3,3,POTR,1,95,N,EQAR,,IND,50,d,7.85E-05,0.003926991
STEESE,17_3,3,SALIX,0.2,95,N,CHAN,,IND,50,d,3.14E-06,0.00015708
STEESE,17_3,3,POTR,0.6,90,N,CHAN,,IND,50,d,2.83E-05,0.001413717
STEESE,17_3,3,POTR,1.4,90,N,EQAR,,IND,50,d,0.000153938,0.007696902
STEESE,17_3,3,SALIX,0.2,100,N,EQAR,,IND,50,d,3.14E-06,0.00015708
STEESE,17_3,3,POTR,0.2,95,N,CHAN,,IND,50,d,3.14E-06,0.00015708
STEESE,17_3,3,POTR,0.2,95,N,EQAR,,IND,50,d,3.14E-06,0.00015708
STEESE,17_3,3,POTR,0.7,100,Y,EQAR,,IND,50,d,3.85E-05,0.001924226
STEESE,17_3,3,SALIX,0.7,90,N,EQAR,,IND,50,d,3.85E-05,0.001924226
STEESE,17_3,3,SALIX,0.6,95,Y,EQAR,START,CLUMP,50,d,2.83E-05,0.001413717
STEESE,17_3,3,POTR,3.2,100,N,EQAR,END,CLUMP,50,d,0.000804248,0.040212386
STEESE,17_3,3,POTR,0.6,95,N,CHAN,,IND,50,d,2.83E-05,0.001413717
STEESE,17_3,3,POTR,0.6,100,N,EQAR,,IND,50,d,2.83E-05,0.001413717
STEESE,17_3,3,POTR,1.6,95,N,EQAR,,IND,50,d,0.000201062,0.010053096
STEESE,17_3,3,SALIX,0.1,100,N,EQAR,,IND,50,d,7.85E-07,3.93E-05
STEESE,17_3,3,POTR,1.4,85,N,EQAR,,IND,50,d,0.000153938,0.007696902
STEESE,17_3,3,POTR,0.4,95,N,CHAN,,IND,50,d,1.26E-05,0.000628319
STEESE,17_3,3,POTR,0.4,75,N,EQAR,,IND,50,d,1.26E-05,0.000628319
STEESE,17_3,3,POTR,1.2,100,N,EQAR,,IND,50,d,0.000113097,0.005654867
STEESE,17_3,3,POTR,1.2,90,Y,CHAN,,IND,50,d,0.000113097,0.005654867
STEESE,17_3,3,POTR,1,100,N,EQAR,,IND,50,d,7.85E-05,0.003926991
STEESE,17_3,3,POTR,2.1,80,Y,CHAN,,IND,50,d,0.000346361,0.01731803
STEESE,17_3,3,SALIX,0.4,100,N,LITTER,,IND,50,d,1.26E-05,0.000628319
STEESE,17_3,3,POTR,0.2,90,N,EQAR,,IND,50,d,3.14E-06,0.00015708
STEESE,17_3,3,POTR,1,100,Y,EQAR,,IND,50,d,7.85E-05,0.003926991
STEESE,17_3,3,SALIX,0.3,95,N,EQAR,,IND,50,d,7.07E-06,0.000353429
STEESE,17_3,3,SALIX,0.2,100,N,EQAR,,IND,50,d,3.14E-06,0.00015708
STEESE,17_3,3,SALIX,1.4,90,N,LITTER,START,CLUMP,50,d,0.000153938,0.007696902
STEESE,17_3,3,SALIX,0.3,85,N,LITTER,END,CLUMP,50,d,7.07E-06,0.000353429
STEESE,17_3,3,POTR,0.6,100,N,EQAR,,IND,50,d,2.83E-05,0.001413717
STEESE,17_3,3,POTR,1.1,90,N,LITTER,,IND,50,d,9.50E-05,0.004751659
STEESE,17_3,3,SALIX,1,90,Y,EQAR,,IND,50,d,7.85E-05,0.003926991
STEESE,17_3,3,SALIX,0.7,955,N,LITTER,,IND,50,d,3.85E-05,0.001924226
STEESE,17_3,3,POTR,2.5,100,N,CHAN,,IND,50,d,0.000490874,0.024543693
STEESE,17_3,3,POTR,1.9,90,Y,EQAR,START,CLUMP,50,d,0.000283529,0.014176437
